日期,股东名称,股东性质,股份类型,持股数(股),占总流通股本持股比例,增减(股),变动比例,code
2017-09-30,北京王府井国际商业发展有限公司,其它,A股,296390323,49.27%,不变,--,600859
2017-09-30,成都工投资产经营有限公司,其它,A股,19641955,3.26%,不变,--,600859
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,18193110,3.02%,不变,--,600859
2017-09-30,香港中央结算有限公司,其它,A股,4402687,0.73%,1378541,45.58%,600859
2017-09-30,北京京城机电控股有限责任公司,其它,A股,182735052,43.30%,不变,--,600860
2017-09-30,紫光集团有限公司,其它,A股,2980794,0.71%,139594,4.91%,600860
2017-09-30,北京国有资本经营管理中心,其它,A股,106088400,33.49%,不变,--,600861
2017-09-30,深圳市明达资产管理有限公司-明达12期私募投资基金,投资公司,A股,1499961,0.47%,新进,--,600861
2017-09-30,中航高科技发展有限公司,其它,A股,152143900,19.25%,不变,--,600862
2017-09-30,北京京国发股权投资基金(有限合伙),投资公司,A股,89709790,11.35%,不变,--,600862
2017-09-30,南通产业控股集团有限公司,其它,A股,87744172,11.10%,不变,--,600862
2017-09-30,北京国有资本经营管理中心,其它,A股,55483660,7.02%,-6814805,-10.94%,600862
2017-09-30,北方联合电力有限责任公司,其它,A股,3289093203,56.63%,不变,--,600863
2017-09-30,中国证券金融股份有限公司,其它,A股,173652739,2.99%,不变,--,600863
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,42504600,0.73%,不变,--,600863
2017-09-30,黑龙江省大正投资集团有限责任公司,投资公司,A股,242934973,23.18%,新进,--,600864
2017-09-30,哈尔滨投资集团有限责任公司,投资公司,A股,238174824,22.72%,不变,--,600864
2017-09-30,中国华融资产管理股份有限公司,其它,A股,237051416,22.62%,新进,--,600864
2017-09-30,北京东富华盈投资管理中心(有限合伙),投资公司,A股,84729586,8.08%,新进,--,600864
2017-09-30,中国银河证券股份有限公司,证券公司,A股,57138680,5.45%,新进,--,600864
2017-09-30,哈尔滨市城投投资控股有限公司,投资公司,A股,37115588,3.54%,新进,--,600864
2017-09-30,西子国际控股有限公司,其它,A股,112872100,30.00%,不变,--,600865
2017-09-30,西子联合控股有限公司,其它,A股,29001388,7.71%,不变,--,600865
2017-09-30,杭州股权管理中心,其它,A股,3904046,1.04%,-57150,-1.44%,600865
2017-09-30,广东省广新控股集团有限公司,其它,A股,96417436,17.52%,不变,--,600866
2017-09-30,深圳长城汇理六号专项投资企业(有限合伙),投资公司,A股,18049619,3.28%,不变,--,600866
2017-09-30,广东金叶投资控股集团有限公司,投资公司,A股,15000000,2.73%,不变,--,600866
2017-09-30,湖南湘投金天科技集团有限责任公司,其它,A股,6783000,1.23%,不变,--,600866
2017-09-30,北京紫光通信科技集团有限公司,其它,A股,5500000,1.00%,-1896900,-25.64%,600866
2017-09-30,上海星河数码投资有限公司,投资公司,A股,3004911,0.55%,不变,--,600866
2017-09-30,国通信托有限责任公司,信托投资公司,A股,2800000,0.51%,不变,--,600866
2017-09-30,东宝实业集团有限公司,其它,A股,608122962,36.98%,不变,--,600867
2017-09-30,香港中央结算有限公司,其它,A股,58935555,3.58%,14470041,32.54%,600867
2017-09-30,挪威中央银行,QFII,A股,25110844,1.53%,不变,--,600867
2017-09-30,广州市仲勤投资有限公司,投资公司,A股,94907532,5.00%,不变,--,600868
2017-09-30,远东控股集团有限公司,其它,A股,1490084782,68.41%,不变,--,600869
2017-09-30,江苏新扬子造船有限公司,其它,A股,13636363,0.63%,新进,--,600869
2017-09-30,中国国际金融股份有限公司,证券公司,A股,11190391,0.51%,新进,--,600869
2017-09-30,国机财务有限责任公司,财务公司,A股,6818182,0.31%,新进,--,600869
2017-09-30,嘉兴融仁投资管理合伙企业(有限合伙),投资公司,A股,72418029,13.84%,不变,--,600870
2017-09-30,赣州鑫域投资管理有限公司,投资公司,A股,59018396,11.28%,不变,--,600870
2017-09-30,德昌行(北京)投资有限公司,投资公司,A股,26100000,4.99%,不变,--,600870
2017-09-30,鹰潭市华夏四通投资管理有限公司,投资公司,A股,23162204,4.43%,不变,--,600870
2017-09-30,香港中央结算(代理人)有限公司,其它,H股,2086596496,42.42%,40000,0.00%,600871
2017-09-30,中国中信有限公司,其它,A股,1035000000,21.04%,不变,--,600871
2017-09-30,迪瑞资产管理(杭州)有限公司,其它,A股,133333333,2.71%,不变,--,600871
2017-09-30,北京嘉实元兴投资中心(有限合伙),投资公司,A股,124007660,2.52%,不变,--,600871
2017-09-30,中国银河证券股份有限公司,证券公司,A股,8200713,0.17%,600,0.01%,600871
2017-09-30,中山火炬集团有限公司,其它,A股,85425450,10.72%,不变,--,600872
2017-09-30,前海人寿保险股份有限公司,保险公司,A股,28416797,3.57%,不变,--,600872
2017-09-30,深圳市荣超投资发展有限公司,投资公司,A股,21132330,2.65%,-12919,-0.06%,600872
2017-09-30,香港中央结算有限公司,其它,A股,20100319,2.52%,3307752,19.70%,600872
2017-09-30,中国证券金融股份有限公司,其它,A股,139870165,4.50%,-15227500,-9.82%,600873
2017-09-30,天津市政投资有限公司,投资公司,A股,715565186,50.14%,不变,--,600874
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,14169800,0.99%,新进,--,600874
2017-09-30,沈阳铁道煤炭集团有限公司,其它,A股,1500000,0.11%,不变,--,600874
2017-09-30,香港中央结算有限公司,其它,A股,1119619,0.08%,新进,--,600874
2017-09-30,中国东方电气集团有限公司,其它,A股,974016763,41.68%,不变,--,600875
2017-09-30,香港中央结算(代理人)有限公司,其它,H股,338241497,14.47%,-5000,0.00%,600875
2017-09-30,中国证券金融股份有限公司,其它,A股,49648500,2.12%,不变,--,600875
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,22645600,0.97%,不变,--,600875
2017-09-30,中国洛阳浮法玻璃集团有限责任公司,其它,A股,90018242,17.59%,不变,--,600876
2017-09-30,蚌埠玻璃工业设计研究院,其它,A股,69000000,13.48%,不变,--,600876
2017-09-30,香港中央结算有限公司,其它,A股,638924,0.12%,16597,2.67%,600876
2017-09-30,中国南方工业集团公司,其它,A股,153566173,22.34%,不变,--,600877
2017-09-30,兰海物业,其它,A股,11044744,0.69%,不变,--,600879
2017-09-30,山东高速投资控股有限公司,投资公司,A股,7354248,0.46%,新进,--,600879
2017-09-30,中国证券金融股份有限公司,其它,A股,25940065,3.54%,不变,--,600880
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,16853900,2.30%,不变,--,600880
2017-09-30,成都新闻宾馆,其它,A股,5576790,0.76%,不变,--,600880
2017-09-30,深圳市旭能投资有限公司,投资公司,A股,5400000,0.74%,不变,--,600880
2017-09-30,长春市人民政府国有资产监督管理委员会,其它,A股,295088616,15.57%,不变,--,600881
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,43734900,2.31%,不变,--,600881
2017-09-30,中国证券金融股份有限公司,其它,A股,34004179,1.79%,不变,--,600881
2017-09-30,吉林金塔投资股份有限公司,投资公司,A股,30900816,1.63%,不变,--,600881
2017-09-30,东方集团投资控股有限公司,投资公司,A股,27114949,1.43%,不变,--,600881
2017-09-30,中国国际金融股份有限公司,证券公司,A股,11797187,0.62%,-3207500,-21.38%,600881
2017-09-30,沂源县东里镇集体资产经营管理中心,其它,A股,28996422,7.26%,不变,--,600882
2017-09-30,沂源华旺投资有限公司,投资公司,A股,13158211,3.30%,不变,--,600882
2017-09-30,沂源华为投资有限公司,投资公司,A股,8174126,2.05%,-127400,-1.53%,600882
2017-09-30,深圳市得融投资发展有限公司,投资公司,A股,40500000,17.15%,不变,--,600883
2017-09-30,北京北大资源科技有限公司,其它,A股,27836605,11.79%,不变,--,600883
2017-09-30,云南传奇投资有限公司,投资公司,A股,25190000,10.67%,不变,--,600883
2017-09-30,保山市永昌投资开发有限公司,投资公司,A股,15531700,6.58%,不变,--,600883
2017-09-30,杉杉集团有限公司,其它,A股,267073986,32.50%,不变,--,600884
2017-09-30,百联集团有限公司,其它,A股,21202500,2.58%,不变,--,600884
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,14867000,1.81%,不变,--,600884
2017-09-30,香港中央结算有限公司,其它,A股,12949338,1.58%,新进,--,600884
2017-09-30,有格投资有限公司,投资公司,A股,182581449,34.32%,不变,--,600885
2017-09-30,联发集团有限公司,其它,A股,71879881,13.51%,不变,--,600885
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,9680700,1.82%,不变,--,600885
2017-09-30,江西省电子集团有限公司-江西省电子集团有限公司非公开发行2016年可交换公司债券质押专户,证券公司,A股,6678860,1.26%,新进,--,600885
2017-09-30,国家开发投资公司,投资公司,A股,3337136589,49.18%,不变,--,600886
2017-09-30,中国长江电力股份有限公司,其它,A股,318572700,4.69%,不变,--,600886
2017-09-30,中国证券金融股份有限公司,其它,A股,234239912,3.45%,60583090,34.89%,600886
2017-09-30,中国海运(集团)总公司,其它,A股,146593163,2.16%,不变,--,600886
2017-09-30,招商证券股份有限公司,证券公司,A股,49475809,0.73%,新进,--,600886
2017-09-30,香港中央结算有限公司,其它,A股,25491624,0.38%,-1818578,-6.66%,600886
2017-09-30,香港中央结算有限公司,其它,A股,634767504,10.52%,121911083,23.77%,600887
2017-09-30,呼和浩特投资有限责任公司,投资公司,A股,600461363,9.95%,不变,--,600887
2017-09-30,中国证券金融股份有限公司,其它,A股,221647436,3.67%,-67946015,-23.46%,600887
2017-09-30,特变电工股份有限公司,其它,A股,234565399,28.14%,不变,--,600888
2017-09-30,云南博闻科技实业股份有限公司,其它,A股,71806365,8.61%,不变,--,600888
2017-09-30,新疆凯迪投资有限责任公司,投资公司,A股,10140000,1.22%,不变,--,600888
2017-09-30,新疆宏联创业投资有限公司,投资公司,A股,7366020,0.88%,不变,--,600888
2017-09-30,南京新工投资集团有限责任公司,投资公司,A股,101407882,33.02%,不变,--,600889
2017-09-30,南京轻纺产业(集团)有限公司,其它,A股,24000000,7.82%,不变,--,600889
2017-09-30,富国资产管理(香港)有限公司-客户资金(交易所),QFII,A股,2575045,0.84%,100000,4.04%,600889
2017-09-30,海通资产管理(香港)有限公司-客户资金,QFII,A股,2233274,0.73%,不变,--,600889
2017-09-30,昆明金鹰南亚购物中心有限公司,其它,A股,1546648,0.50%,200000,14.85%,600889
2017-09-30,嘉益(天津)投资管理有限公司,投资公司,A股,112782809,19.47%,不变,--,600890
2017-09-30,天津中维商贸集团有限公司,其它,A股,64961700,11.22%,不变,--,600890
2017-09-30,兰州铁路局,其它,A股,41397866,7.15%,不变,--,600890
2017-09-30,上海华山康健医疗有限公司,其它,A股,12073395,2.08%,不变,--,600890
2017-09-30,天津和讯商贸有限公司,其它,A股,7280000,1.26%,不变,--,600890
2017-09-30,黑龙江奔马投资有限公司,投资公司,A股,63987826,16.66%,不变,--,600891
2017-09-30,延吉市吉叶农业发展有限公司,其它,A股,30766912,8.01%,新进,--,600891
2017-09-30,天津软银通汇科技有限公司,其它,A股,26088073,6.79%,新进,--,600891
2017-09-30,颐和黄金制品有限公司,其它,A股,25753266,6.71%,不变,--,600891
2017-09-30,北京宝鼎生物科技有限公司,其它,A股,10000055,2.60%,不变,--,600891
2017-09-30,深圳前海南方增长资产管理有限公司-深圳前海南方增长鸿运稳健证券投资基金,投资公司,A股,6236100,1.62%,3356004,116.52%,600891
2017-09-30,深圳市大晟资产管理有限公司,其它,A股,50463512,20.06%,不变,--,600892
2017-09-30,中科汇通(深圳)股权投资基金有限公司,投资公司,A股,31922504,12.69%,不变,--,600892
2017-09-30,西安航空发动机(集团)有限公司,其它,A股,596635147,30.63%,不变,--,600893
2017-09-30,中国航空工业集团公司,其它,A股,268996117,13.81%,不变,--,600893
2017-09-30,中航发动机控股有限公司,其它,A股,205601260,10.56%,不变,--,600893
2017-09-30,中国华融资产管理股份有限公司,其它,A股,86777215,4.46%,不变,--,600893
2017-09-30,中国航发贵州黎阳航空发动机有限公司,其它,A股,39050587,2.00%,不变,--,600893
2017-09-30,北京国有资本经营管理中心,其它,A股,32752784,1.68%,不变,--,600893
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,25859500,1.33%,不变,--,600893
2017-09-30,中国证券金融股份有限公司,其它,A股,20752745,1.07%,不变,--,600893
2017-09-30,广州广日集团有限公司,其它,A股,486361929,56.56%,不变,--,600894
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,16630000,1.93%,不变,--,600894
2017-09-30,广州维亚通用实业有限公司,其它,A股,8585938,1.00%,500000,6.18%,600894
2017-09-30,广发证券股份有限公司约定购回式证券交易专用证券账户,证券公司,A股,8303000,0.97%,-5747000,-40.90%,600894
2017-09-30,国海证券股份有限公司,证券公司,A股,8115286,0.94%,新进,--,600894
2017-09-30,武汉雷石融泰投资合伙企业(有限合伙),投资公司,A股,7142857,0.83%,不变,--,600894
2017-09-30,广州花都通用集团有限公司,其它,A股,6687291,0.78%,新进,--,600894
2017-09-30,中信证券股份有限公司,证券公司,A股,5202268,0.60%,-924071,-15.08%,600894
2017-09-30,上海张江(集团)有限公司,其它,A股,786036600,50.75%,不变,--,600895
2017-09-30,中国证券金融股份有限公司,其它,A股,51580837,3.33%,22441817,77.02%,600895
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,40988800,2.65%,不变,--,600895
2017-09-30,香港中央结算有限公司,其它,A股,3931097,0.25%,1266533,47.53%,600895
2017-09-30,上海览海上寿医疗产业有限公司,其它,A股,82000000,14.21%,不变,--,600896
2017-09-30,中国海运(集团)总公司,其它,A股,77802500,13.48%,不变,--,600896
2017-09-30,河北港口集团有限公司,其它,A股,3800000,0.66%,不变,--,600896
2017-09-30,厦门翔业集团有限公司,其它,A股,202500000,68.00%,不变,--,600897
2017-09-30,香港中央结算有限公司,其它,A股,3880947,1.30%,-319481,-7.61%,600897
2017-09-30,百达资产管理有限公司-客户资金,QFII,A股,2564080,0.86%,不变,--,600897
2017-09-30,广州市广永国有资产经营有限公司,其它,A股,850000,0.29%,-600000,-41.38%,600897
2017-09-30,山东龙脊岛建设有限公司,其它,A股,39987400,15.84%,不变,--,600898
2017-09-30,北京战圣投资有限公司,投资公司,A股,22765602,9.02%,不变,--,600898
2017-09-30,郑州投资控股有限公司,投资公司,A股,11380000,4.51%,不变,--,600898
2017-09-30,嘉兴久禄鑫投资管理合伙企业(有限合伙),投资公司,A股,2720000,1.08%,新进,--,600898
2017-09-30,中国长江三峡集团公司,其它,A股,4248170772,36.92%,不变,--,600900
2017-09-30,香港中央结算有限公司,其它,A股,1022091229,8.88%,282303023,38.16%,600900
2017-09-30,云南省能源投资集团有限公司,投资公司,A股,880075937,7.65%,-2800000,-0.32%,600900
2017-09-30,四川省能源投资集团有限责任公司,投资公司,A股,880000000,7.65%,不变,--,600900
2017-09-30,中国三峡建设管理有限公司,其它,A股,880000000,7.65%,不变,--,600900
2017-09-30,中国证券金融股份有限公司,其它,A股,416721128,3.62%,43602296,11.69%,600900
2017-09-30,中国核工业集团公司,其它,A股,261594750,2.27%,不变,--,600900
2017-09-30,重阳集团有限公司,其它,A股,150000000,1.30%,不变,--,600900
2017-09-30,中国石油天然气集团公司,其它,A股,139880290,1.22%,新进,--,600900
2017-09-30,无锡达方纸业有限公司,其它,A股,5770000,0.73%,新进,--,600908
2017-09-30,中农新肥科技股份有限公司,其它,A股,5707095,0.72%,新进,--,600908
2017-09-30,无锡昌华机电制造有限公司,其它,A股,5557741,0.70%,新进,--,600908
2017-09-30,无锡市联友锻造厂,其它,A股,5354514,0.68%,新进,--,600908
2017-09-30,无锡市方成彩印包装有限公司,其它,A股,5193870,0.66%,新进,--,600908
2017-09-30,无锡建发机器制造有限公司,其它,A股,4990162,0.63%,新进,--,600908
2017-09-30,无锡市云波铜铝材有限公司,其它,A股,4867741,0.61%,新进,--,600908
2017-09-30,无锡市虹光印刷有限公司,其它,A股,4867741,0.61%,新进,--,600908
2017-09-30,无锡市西漳工贸有限公司,其它,A股,4823385,0.61%,新进,--,600908
2017-09-30,无锡市陆通机械有限公司,其它,A股,4813870,0.61%,新进,--,600908
2017-09-30,浙江华成控股集团有限公司,其它,A股,2709800,0.34%,新进,--,600909
2017-09-30,重庆市能源投资集团有限公司,投资公司,A股,1034420000,663.09%,新进,--,600917
2017-09-30,华润燃气(中国)投资有限公司,投资公司,A股,350000000,224.36%,新进,--,600917
2017-09-30,全国社会保障基金理事会转持二户,其它,A股,15600000,10.00%,新进,--,600917
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,7316800,4.69%,不变,--,600917
2017-09-30,湖南银太集团有限公司,其它,A股,999100,0.64%,223000,28.73%,600917
2017-09-30,拉萨香凤股权投资管理有限公司,投资公司,A股,783000,0.50%,不变,--,600917
2017-09-30,镇江国有投资控股集团有限公司,投资公司,A股,131807944,2.27%,新进,--,600919
2017-09-30,红豆集团有限公司,其它,A股,122252152,2.11%,新进,--,600919
2017-09-30,淮安市工业发展投资控股集团有限公司,投资公司,A股,114505565,1.98%,新进,--,600919
2017-09-30,黑牡丹(集团)股份有限公司,其它,A股,110000000,1.90%,新进,--,600919
2017-09-30,扬州市现代金融投资集团有限责任公司,投资公司,A股,109127267,1.88%,新进,--,600919
2017-09-30,常州投资集团有限公司,投资公司,A股,104977938,1.81%,新进,--,600919
2017-09-30,江苏宏图高科技股份有限公司,其它,A股,100000000,1.73%,新进,--,600919
2017-09-30,江苏汇鸿国际集团中天控股有限公司,其它,A股,100000000,1.73%,新进,--,600919
2017-09-30,江南模塑科技股份有限公司,其它,A股,94092498,1.62%,新进,--,600919
2017-09-30,常州市新发展实业公司,其它,A股,84200000,1.45%,新进,--,600919
2017-09-30,深圳市前海宜涛资产管理有限公司-前海宜涛红树8号证券投资私募基金,投资公司,A股,4442940,1.21%,1242940,38.84%,600926
2017-09-30,深圳市前海宜涛资产管理有限公司-前海宜涛红树1号私募证券投资基金,投资公司,A股,2527600,0.69%,300000,13.47%,600926
2017-09-30,吉林市吉晟金融投资控股集团有限公司,投资公司,A股,1386000,0.38%,不变,--,600926
2017-09-30,南宁电视台,其它,A股,108754121,9.09%,新进,--,600936
2017-09-30,柳州市广播电视台,其它,A股,83977009,7.02%,新进,--,600936
2017-09-30,桂林电视台,其它,A股,60333880,5.04%,新进,--,600936
2017-09-30,玉林电视台,其它,A股,48157564,4.03%,新进,--,600936
2017-09-30,梧州电视台,其它,A股,38968743,3.26%,新进,--,600936
2017-09-30,河池市广播电视台,其它,A股,30122350,2.52%,新进,--,600936
2017-09-30,贵港广播电视台,其它,A股,25141085,2.10%,新进,--,600936
2017-09-30,全国社会保障基金理事会转持二户,其它,A股,19605386,1.64%,新进,--,600936
2017-09-30,贺州电视台,其它,A股,16610709,1.39%,新进,--,600936
2017-09-30,百色市广播电视台,其它,A股,15738732,1.32%,新进,--,600936
2017-09-30,香港中央结算(代理人)有限公司,其它,H股,1026968400,24.73%,-4000,0.00%,600958
2017-09-30,中国证券金融股份有限公司,其它,A股,304548332,7.33%,-5582845,-1.80%,600958
2017-09-30,上海海烟投资管理有限公司,投资公司,A股,286271333,6.89%,不变,--,600958
2017-09-30,上海报业集团,其它,A股,246878206,5.94%,不变,--,600958
2017-09-30,中国邮政集团公司,其它,A股,178743236,4.30%,-9123343,-4.86%,600958
2017-09-30,上海金桥出口加工区开发股份有限公司,其它,A股,161053687,3.88%,-4900000,-2.95%,600958
2017-09-30,长城信息产业股份有限公司,其它,A股,143000000,3.44%,不变,--,600958
2017-09-30,上海市教育发展有限公司,其它,A股,92188251,2.22%,不变,--,600958
2017-09-30,绿地控股集团有限公司,其它,A股,79513111,1.91%,-1172296,-1.45%,600958
2017-09-30,全国社会保障基金理事会转持二户,其它,A股,65288341,1.57%,新进,--,600958
2017-09-30,中国证券金融股份有限公司,其它,A股,92823572,6.65%,不变,--,600959
2017-09-30,泰州广播电视台,其它,A股,89336242,6.40%,不变,--,600959
2017-09-30,镇江市广播电视台,其它,A股,85030846,6.09%,不变,--,600959
2017-09-30,盐城广播电视台,其它,A股,70590498,5.06%,不变,--,600959
2017-09-30,常州广播影视传媒集团有限公司,其它,A股,68577533,4.91%,不变,--,600959
2017-09-30,连云港广电网络有限公司,其它,A股,67649498,4.85%,不变,--,600959
2017-09-30,无锡商业大厦大东方股份有限公司,其它,A股,48100000,3.45%,不变,--,600959
2017-09-30,淮安市广播电视台,其它,A股,45637366,3.27%,不变,--,600959
2017-09-30,无锡市交通产业集团有限公司,其它,A股,32328047,2.32%,不变,--,600959
2017-09-30,北京汽车集团有限公司,其它,A股,172907865,32.95%,不变,--,600960
2017-09-30,滨州市国有资产经营有限公司,其它,A股,11906976,2.27%,不变,--,600960
2017-09-30,广东温氏投资有限公司,投资公司,A股,8297895,1.58%,不变,--,600960
2017-09-30,山西太钢投资有限公司,投资公司,A股,3413785,0.65%,559203,19.59%,600960
2017-09-30,株洲冶炼集团有限责任公司,其它,A股,212248593,40.24%,不变,--,600961
2017-09-30,湖南有色金属有限公司,其它,A股,17282769,3.28%,不变,--,600961
2017-09-30,湖南财信经济投资有限公司,投资公司,A股,17200401,3.26%,不变,--,600961
2017-09-30,鞍钢股份有限公司,其它,A股,4631600,0.88%,不变,--,600961
2017-09-30,株洲市国有资产投资控股集团有限公司,投资公司,A股,4232796,0.80%,不变,--,600961
2017-09-30,国家开发投资公司,投资公司,A股,116855469,46.00%,不变,--,600962
2017-09-30,乳山市国鑫资产经营管理有限公司,其它,A股,3328748,1.31%,不变,--,600962
2017-09-30,北京神州牧投资基金管理有限公司-红炎神州牧基金,投资公司,A股,2197000,0.86%,656700,42.63%,600962
2017-09-30,西藏神州牧基金管理有限公司-天路一号证券投资私募基金,投资公司,A股,1533551,0.60%,不变,--,600962
2017-09-30,西藏神州牧基金管理有限公司-天路十号证券投资私募基金,投资公司,A股,1058119,0.42%,不变,--,600962
2017-09-30,泰格林纸集团股份有限公司,其它,A股,389557001,37.34%,不变,--,600963
2017-09-30,英大证券有限责任公司,证券公司,A股,10759826,1.03%,1295638,13.69%,600963
2017-09-30,三河福生投资有限公司,投资公司,A股,73795393,13.98%,不变,--,600965
2017-09-30,三河燕高投资有限公司,投资公司,A股,11004575,2.08%,不变,--,600965
2017-09-30,山东博汇集团有限公司,其它,A股,380392888,28.45%,不变,--,600966
2017-09-30,国开证券有限责任公司,证券公司,A股,6766462,0.51%,新进,--,600966
2017-09-30,内蒙古第一机械集团有限公司,其它,A股,197586995,24.01%,不变,--,600967
2017-09-30,中兵投资管理有限责任公司,投资公司,A股,46871172,5.70%,不变,--,600967
2017-09-30,招商证券股份有限公司,证券公司,A股,6682969,0.81%,新进,--,600967
2017-09-30,郴州市人民政府国有资产监督管理委员会,其它,A股,32855600,12.43%,不变,--,600969
2017-09-30,汝城县水电有限责任公司,其它,A股,19140792,7.24%,不变,--,600969
2017-09-30,宜章县电力有限责任公司,其它,A股,14841631,5.61%,不变,--,600969
2017-09-30,临武县水利电力有限责任公司,其它,A股,9658617,3.65%,不变,--,600969
2017-09-30,永兴县水利电力有限责任公司,其它,A股,8619776,3.26%,不变,--,600969
2017-09-30,永兴县财政局,其它,A股,8410709,3.18%,不变,--,600969
2017-09-30,广东温氏投资有限公司,投资公司,A股,4408307,1.67%,新进,--,600969
2017-09-30,中国中材股份有限公司,其它,A股,696394828,41.37%,不变,--,600970
2017-09-30,石河子中天股权投资企业(有限合伙),投资公司,A股,88000000,5.23%,-10622736,-10.77%,600970
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,27320250,1.62%,不变,--,600970
2017-09-30,香港中央结算有限公司,其它,A股,10490553,0.62%,新进,--,600970
2017-09-30,安徽海禾新能源投资有限公司,投资公司,A股,8687714,0.52%,不变,--,600970
2017-09-30,安徽省皖北煤电集团有限责任公司,其它,A股,549615741,54.96%,不变,--,600971
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,21176000,2.12%,不变,--,600971
2017-09-30,中融国际信托有限公司,信托投资公司,A股,10543850,1.05%,-9982000,-48.63%,600971
2017-09-30,申万宏源证券有限公司,证券公司,A股,8903540,0.89%,-9947400,-52.77%,600971
2017-09-30,广东梅雁吉祥实业投资股份有限公司,投资公司,A股,2600000,0.26%,新进,--,600971
2017-09-30,宝胜集团有限公司,其它,A股,318003448,35.53%,不变,--,600973
2017-09-30,西藏鸿烨投资有限公司,投资公司,A股,8772356,0.98%,3217696,57.93%,600973
2017-09-30,香港中央结算有限公司,其它,A股,2698542,0.30%,-44426,-1.62%,600973
2017-09-30,湖南省粮油食品进出口集团有限公司,其它,A股,149935212,31.99%,不变,--,600975
2017-09-30,华立医药集团有限公司,其它,A股,33852409,22.08%,不变,--,600976
2017-09-30,中国联合网络通信集团有限公司,其它,A股,13523500,2.39%,新进,--,600977
2017-09-30,中国国际电视总公司,其它,A股,13523500,2.39%,新进,--,600977
2017-09-30,央广传媒发展总公司,其它,A股,13523500,2.39%,新进,--,600977
2017-09-30,长影集团有限责任公司,其它,A股,13523500,2.39%,新进,--,600977
2017-09-30,湖南电广传媒股份有限公司,其它,A股,12700000,2.25%,新进,--,600977
2017-09-30,北京歌华有线电视网络股份有限公司,其它,A股,8500000,1.50%,新进,--,600977
2017-09-30,宜华企业(集团)有限公司,其它,A股,430399298,29.02%,34254399,8.65%,600978
2017-09-30,中国证券金融股份有限公司,其它,A股,53299477,3.59%,不变,--,600978
2017-09-30,汕头雅华投资合伙企业(有限合伙),投资公司,A股,18265316,1.23%,新进,--,600978
2017-09-30,四川爱众发展集团有限公司,其它,A股,136209810,18.97%,不变,--,600979
2017-09-30,四川省水电投资经营集团有限公司,投资公司,A股,115167384,16.04%,不变,--,600979
2017-09-30,四川省投资集团有限责任公司,投资公司,A股,27620910,3.85%,不变,--,600979
2017-09-30,北京领瑞投资管理有限公司-领瑞投资·安瑞1号基金,投资公司,A股,16645195,2.32%,不变,--,600979
2017-09-30,北京领瑞投资管理有限公司-领瑞投资·鑫龙1号基金,投资公司,A股,10388097,1.45%,不变,--,600979
2017-09-30,四川省岳池银泰投资(控股)有限公司,投资公司,A股,6006735,0.84%,不变,--,600979
2017-09-30,北京矿冶研究总院,其它,A股,52000000,36.28%,不变,--,600980
2017-09-30,中科汇通(深圳)股权投资基金有限公司,投资公司,A股,7555407,5.27%,-6594400,-46.60%,600980
2017-09-30,中国证券金融股份有限公司,其它,A股,9030018,3.73%,不变,--,600981
2017-09-30,中国外运江苏公司,其它,A股,6000000,2.48%,不变,--,600981
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,922400,0.38%,不变,--,600981
2017-09-30,领航投资澳洲有限公司-领航新兴市场股指基金(交易所),QFII,A股,916300,0.38%,不变,--,600981
2017-09-30,宁波开发投资集团有限公司,投资公司,A股,229094597,30.67%,70800000,44.73%,600982
2017-09-30,宁波联合集团股份有限公司,其它,A股,9700000,1.30%,不变,--,600982
2017-09-30,常州投资集团有限公司,投资公司,A股,2599400,0.35%,不变,--,600982
2017-09-30,合肥市国有资产控股有限公司,其它,A股,178854400,33.57%,不变,--,600983
2017-09-30,中国证券金融股份有限公司,其它,A股,16308587,3.06%,不变,--,600983
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,6090300,1.14%,不变,--,600983
2017-09-30,陕西建设机械(集团)有限责任公司,其它,A股,135312883,25.11%,不变,--,600984
2017-09-30,上海力鼎财富成长创业投资中心(有限合伙),投资公司,A股,6450000,1.20%,不变,--,600984
2017-09-30,淮北矿业(集团)有限责任公司,其它,A股,82155692,31.26%,不变,--,600985
2017-09-30,山东科达集团有限公司,其它,A股,101652275,20.29%,不变,--,600986
2017-09-30,上海百仕成投资中心(有限合伙),投资公司,A股,13767086,2.75%,新进,--,600986
2017-09-30,杭州科祥股权投资有限公司,投资公司,A股,6170089,1.23%,不变,--,600986
2017-09-30,科达集团股份有限公司回购专用证券账户,其它,A股,6042700,1.21%,新进,--,600986
2017-09-30,浙江航民实业集团有限公司,其它,A股,209000036,32.90%,不变,--,600987
