日期,股东名称,股东性质,股份类型,持股数(股),占总流通股本持股比例,增减(股),变动比例,code
2017-09-30,ADAMA Celsius B.V.,其它,B股,62950659,10.60%,不变,--,000553
2017-09-30,GUOTAI JUNAN SECURITIES(HONGKONG)LIMITED,证券公司,B股,3888862,0.65%,235963,6.46%,000553
2017-06-30,ADAMA CelsiusB.V.,其它,B股,62950659,10.60%,不变,--,000553
2017-06-30,GUOTAI JUNAN SECURITIES(HONGKONG)LIMITED,证券公司,B股,3652899,0.62%,531300,17.02%,000553
2017-03-31,ADAMA Celsius B.V.,其它,B股,62950659,10.60%,不变,--,000553
2017-03-31,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,证券公司,B股,3121599,0.53%,-197200,-5.94%,000553
2016-12-31,ADAMA Celsius B.V. ,其它,B股,62950659,10.60%,不变,--,000553
2016-12-31,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,证券公司,B股,3318799,0.56%,新进,--,000553
2016-12-31,KGI ASIA LIMITED ,证券公司,B股,1008271,0.17%,新进,--,000553
2016-09-30,ADAMA Celsius B.V.,其它,B股,62950659,10.60%,不变,--,000553
2016-09-30,NORGES BANK,QFII,B股,2634504,0.44%,不变,--,000553
2017-09-30,"Infinity I-China Investments (Israel) ,L.P.",投资公司,A股,18716834,2.11%,不变,--,000555
2017-06-30,"Infinity I-China Investments(Israel),L.P.",投资公司,A股,18716834,2.11%,不变,--,000555
2017-03-31,"Infinity I-China Investments(Israel),L.P. ",投资公司,A股,18716834,2.11%,新进,--,000555
2016-12-31,DEUTSCHE BANK AKTIENGESELLSCHAFT,QFII,A股,5499773,0.56%,不变,--,000566
2016-09-30,DEUTSCHE BANK AKTIENGESELLSCHAFT,QFII,A股,5499773,0.56%,新进,--,000566
2017-09-30,KGI ASIA LIMITED,证券公司,B股,3189845,0.57%,-30000,-0.93%,000570
2017-09-30,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,1626592,0.29%,不变,--,000570
2017-06-30,KGI ASIA LIMITED,证券公司,B股,3219845,0.57%,-75000,-2.28%,000570
2017-06-30,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,1626592,0.29%,不变,--,000570
2017-03-31,KGI ASIA LIMITED,证券公司,B股,3294845,0.59%,-30000,-0.90%,000570
2017-03-31,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,1626592,0.29%,不变,--,000570
2016-12-31,KGI ASIA LIMITED,证券公司,B股,3324845,0.59%,不变,--,000570
2016-12-31,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,1626592,0.29%,不变,--,000570
2016-09-30,KGI ASIA LIMITED,证券公司,B股,3324845,0.59%,不变,--,000570
2016-09-30,BNP PARIBAS WEALTHMANAGEMENT HONG KONGBRANCH,其它,B股,3099873,0.55%,不变,--,000570
2016-09-30,VANGUARD TOTALINTERNATIONAL STOCKINDEX FUND,基金管理公司,B股,1626592,0.29%,不变,--,000570
2017-09-30,BBH BOS S/A FIDELITY FD-CHINA FOCUS FD,其它,B股,14759494,1.46%,531071,3.73%,000581
2017-09-30,RBC EMERGING MARKETS EQUITY FUND,其它,B股,8675835,0.86%,-329500,-3.66%,000581
2017-06-30,BBH BOS S/A FIDELITY FD-CHINA FOCUS FD,其它,B股,14228423,1.41%,984586,7.43%,000581
2017-06-30,RBC EMERGING MARKETS EQUITY FUND,其它,B股,9005335,0.89%,-620929,-6.45%,000581
2017-03-31,BBH BOS S/A FIDELITY FD-CHINA FOCUS FD,其它,B股,13243837,1.31%,861558,6.96%,000581
2017-03-31,UBS AG,QFII,A股,12438322,1.23%,-13935666,-52.84%,000581
2017-03-31,RBC EMERGING MARKETS EQUITY FUND,其它,B股,9626264,0.95%,不变,--,000581
2016-12-31,UBS AG,QFII,A股,26373988,2.61%,-3559315,-11.89%,000581
2016-12-31,BBH BOS S/A FIDELITY FD - CHINA FOCUS FD,其它,B股,12382279,1.23%,不变,--,000581
2016-12-31,RBC EMERGING MARKETS EQUITY FUND,其它,B股,9626264,0.95%,不变,--,000581
2016-12-31,MERRILL LYNCH INTERNATIONAL,QFII,A股,8915000,0.88%,-2545002,-22.21%,000581
2016-09-30,UBS AG,QFII,A股,29933303,2.97%,9406662,45.83%,000581
2016-09-30,BBH BOS S/A FIDELITY FD - CHINA FOCUS FD,其它,B股,12382279,1.23%,不变,--,000581
2016-09-30,MERRILLLYNCH INTERNATIONAL,QFII,A股,11460002,1.14%,631101,5.83%,000581
2016-09-30,RBC EMERGING MARKETS EQUITY FUND,其它,B股,9626264,0.95%,新进,--,000581
2017-09-30,NORGES BANK,QFII,B股,14712309,2.92%,不变,--,000596
2017-09-30,"GAOLING FUND,L.P.",其它,B股,12446408,2.47%,不变,--,000596
2017-09-30,UBS(LUX)EQUITY FUND-CHINA OPPORTUNITY(USD),其它,B股,7096361,1.41%,不变,--,000596
2017-09-30,CHINA INT'L CAPITAL CORP HONG KONG SECURITIES LTD,证券公司,B股,6072690,1.21%,512607,9.22%,000596
2017-09-30,UBS(LUX)EQUITY FUND-GREATER CHINA(USD),其它,B股,4949038,0.98%,不变,--,000596
2017-09-30,GREENWOODS CHINA ALPHA MASTER FUND,其它,B股,4939963,0.98%,不变,--,000596
2017-06-30,NORGES BANK,QFII,B股,14712309,2.92%,不变,--,000596
2017-06-30,"GAOLING FUND,L.P.",其它,B股,12446408,2.47%,不变,--,000596
2017-06-30,UBS(LUX)EQUITY FUND-CHINA OPPORTUNITY(USD),其它,B股,7096361,1.41%,新进,--,000596
2017-06-30,CHINA INT'L CAPITAL CORP HONG KONG SECURITIES LTD,证券公司,B股,5560083,1.10%,50000,0.91%,000596
2017-06-30,UBS(LUX)EQUITY FUND-GREATER CHINA(USD),其它,B股,4949038,0.98%,新进,--,000596
2017-06-30,GREENWOODS CHINA ALPHA MASTER FUND,其它,B股,4939963,0.98%,不变,--,000596
2017-03-31,NORGES BANK,QFII,B股,14712309,2.92%,3253963,28.40%,000596
2017-03-31,"GAOLING FUND,L.P.",其它,B股,12446408,2.47%,不变,--,000596
2017-03-31,UBS (LUXEMBOURG) S.A.,其它,B股,12163899,2.42%,13700,0.11%,000596
2017-03-31,CHINA INT'L CAPITAL CORP HONG KONG,证券公司,B股,5510083,1.09%,-557379,-9.19%,000596
2017-03-31,GREENWOODS CHINA ALPHA MASTER FUND,其它,B股,4939963,0.98%,不变,--,000596
2017-03-31,MORGAN STANLEY & CO. INTERNATIONAL PLC,QFII,B股,4062204,0.81%,229070,5.98%,000596
2017-03-31,3W GREATER CHINA FOCUS FUND,其它,B股,3529479,0.70%,新进,--,000596
2016-12-31,"GAOLING FUND,L.P.",其它,B股,12446408,2.47%,不变,--,000596
2016-12-31,UBS (LUXEMBOURG) S.A.,其它,B股,12150199,2.41%,不变,--,000596
2016-12-31,NORGES BANK,QFII,B股,11458346,2.28%,-394800,-3.33%,000596
2016-12-31,CHINA INT''L CAPITAL CORP HONG KONG SECURITIES LTD,证券公司,B股,6067462,1.20%,-1972992,-24.54%,000596
2016-12-31,GREENWOODS CHINA ALPHA MASTER FUND,其它,B股,4939963,0.98%,-2708935,-35.42%,000596
2016-12-31,MORGAN STANLEY & CO. INTERNATIONAL PLC,QFII,B股,3833134,0.76%,新进,--,000596
2016-09-30,"GAOLING FUND,L.P.",其它,B股,12446408,2.47%,不变,--,000596
2016-09-30,UBS (LUXEMBOURG) S.A.,其它,B股,12150199,2.41%,不变,--,000596
2016-09-30,NORGES BANK,QFII,B股,11853146,2.35%,-364100,-2.98%,000596
2016-09-30,CHINA INT'L CAPITAL CORP HONG KONG SECURITIES LTD,证券公司,B股,8040454,1.60%,2356395,41.46%,000596
2016-09-30,GREENWOODS CHINA ALPHA MASTER FUND,其它,B股,7648898,1.52%,-978700,-11.34%,000596
2016-09-30,3W GREATER CHINA FOCUS FUND,其它,B股,3529479,0.70%,不变,--,000596
2016-09-30,GOLDEN CHINA MASTER FUND,其它,B股,3416434,0.68%,-370000,-9.77%,000596
2017-03-31,UBS AG,QFII,A股,4915315,1.12%,新进,--,000597
2017-09-30,RECO SHINE PTE LTD,其它,A股,218400000,29.13%,不变,--,000608
2017-06-30,RECO SHINE PTE LTD,其它,A股,218400000,29.13%,不变,--,000608
2017-03-31,RECO SHINE PTE LTD,其它,A股,218400000,29.13%,不变,--,000608
2016-12-31,Reco Shine Pte. Ltd.,其它,A股,218400000,29.13%,不变,--,000608
2016-09-30,RECO SHINE PTE LTD,其它,A股,218400000,29.13%,不变,--,000608
2016-12-31,CITRINE CAPITAL LIMITED,其它,B股,3265200,0.92%,不变,--,000613
2017-09-30,MORGAN STANLEY & CO.INTERNATIONAL PLC.,QFII,A股,991227,0.86%,新进,--,000617
2017-09-30,UBS AG,QFII,A股,2333136,0.65%,不变,--,000619
2017-06-30,UBS AG,QFII,A股,2333136,0.65%,41500,1.81%,000619
2017-03-31,UBS AG,QFII,A股,2291636,0.64%,不变,--,000619
2016-12-31,UBS AG,QFII,A股,2291636,0.64%,-131400,-5.42%,000619
2016-09-30,UBS AG,QFII,A股,2423036,0.67%,-264000,-9.82%,000619
2017-09-30,GIC PRIVATE LIMITED,QFII,B股,89325104,1.92%,-8833371,-9.00%,000625
2017-09-30,VALUE PARTNERS HIGH-DIVIDEND STOCKS FUNDS,其它,B股,38911038,0.83%,不变,--,000625
2017-09-30,MONETARY AUTHORITY OF SINGAPORE,其它,B股,27816295,0.60%,-5608924,-16.78%,000625
2017-06-30,GIC PRIVATE LIMITED,QFII,B股,98158475,2.11%,10688110,12.22%,000625
2017-06-30,VALUE PARTNERS HIGH-DIVIDEND STOCKS FUNDS,其它,B股,38911038,0.83%,不变,--,000625
2017-06-30,MONETARY AUTHORITY OF SINGAPORE,其它,B股,33425219,0.72%,新进,--,000625
2017-03-31,GIC PRIVATE LIMITED,QFII,B股,87470365,1.88%,6589290,8.15%,000625
2017-03-31,VALUE PARTNERS HIGH-DIVIDEND STOCKS FUNDS,其它,B股,38911038,0.83%,不变,--,000625
2016-12-31,GIC PRIVATE LIMITED,QFII,B股,80881075,1.73%,14675442,22.17%,000625
2016-12-31,VALUE PARTNERS HIGH-DIVIDEND STOCKS FUNDS,其它,B股,38911038,0.83%,不变,--,000625
2016-12-31,HTHK-MANULIFE CHINA VALUE FUND,其它,B股,30750475,0.66%,不变,--,000625
2016-09-30,GIC PRIVATE LIMITED,QFII,B股,66205633,1.54%,7648898,13.06%,000625
2016-09-30,VALUE PARTNERS HIGH-DIVIDEND STOCKS FUNDS,其它,B股,38911038,0.91%,10087198,35.00%,000625
2016-09-30,HTHK-MANULIFE CHINA VALUE FUND,其它,B股,30750475,0.72%,-3694861,-10.73%,000625
2017-09-30,UBS AG,QFII,A股,41160014,0.69%,新进,--,000651
2017-03-31,UBS AG,QFII,A股,65739553,1.10%,-11417856,-14.80%,000651
2016-12-31,UBS AG,QFII,A股,77157409,1.29%,-30129089,-28.08%,000651
2016-09-30,UBS AG,QFII,A股,107286498,1.80%,44761892,71.59%,000651
2016-09-30,YALE UNIVERSITY,QFII,A股,49813733,0.83%,不变,--,000651
2016-09-30,DEUTSCHE BANK AG LONDON,其它,A股,3660000,1.25%,新进,--,000666
2017-03-31,MORGANSTANLEY & CO. INTERNATIONAL PLC.,QFII,A股,39054240,0.37%,新进,--,000709
2016-09-30,MORGANSTANLEY&CO.INTERNATIONAL PLC.,QFII,A股,2191100,0.50%,新进,--,000721
2017-09-30,T.ROWE PRICE INTL DISCOVERY FUND,其它,B股,19948219,2.48%,不变,--,000726
2017-09-30,LYNAS ASIA FUND,其它,B股,8342900,1.04%,-2613400,-23.85%,000726
2017-09-30,RBC EMERGING MARKETS SMALL CAP EQUITY FUND,其它,B股,6785384,0.84%,新进,--,000726
2017-06-30,T.ROWE PRICE INTL DISCOVERY FUND,其它,B股,19948219,2.48%,不变,--,000726
2017-06-30,LYNAS ASIA FUND,其它,B股,10956300,1.36%,-1483700,-11.93%,000726
2017-03-31,T.ROWE PRICE INTL DISCOVERY FUND,其它,B股,19948219,2.48%,不变,--,000726
2017-03-31,LYNAS ASIA FUND ,其它,B股,12440000,1.55%,不变,--,000726
2017-03-31,HTHK-MANULIFE CHINA VALUE FUND,其它,B股,6858138,0.85%,不变,--,000726
2016-12-31,T.ROWE PRICE INTL DISCOVERY FUND ,其它,B股,19948219,2.48%,不变,--,000726
2016-12-31,LYNAS ASIA FUND,其它,B股,12440000,1.55%,-1560000,-11.14%,000726
2016-12-31,HTHK-MANULIFE CHINA VALUE FUND ,其它,B股,6858138,0.85%,不变,--,000726
2016-12-31,RBC EMERGING MARKETS SMALL CAP EQUITY FUND,其它,B股,6428684,0.80%,新进,--,000726
2016-09-30,T.ROWE PRICE INTL DISCOVERY FUND,其它,B股,19948219,2.48%,不变,--,000726
2016-09-30,LYNAS ASIA FUND,其它,B股,14000000,1.74%,不变,--,000726
2016-09-30,FIRST STATE INVESTMENTS ICVC-FIRST STATE GREATER CHINA GROWTH FUND,其它,B股,8019082,1.00%,-1196086,-12.98%,000726
2016-09-30,HTHK-MANULIFE CHINA VALUE FUND,其它,B股,6858138,0.85%,不变,--,000726
2017-09-30,DEUTSCHE BANK AKTIENGESELLSCHAFT,QFII,A股,29568524,1.18%,-39600,-0.13%,000729
2017-06-30,DEUTSCHE BANK AKTIENGESELLSCHAFT,QFII,A股,29608124,1.18%,-4726549,-13.77%,000729
2017-03-31,DEUTSCHE BANK AKTIENGESELLSCHAFT,QFII,A股,34334673,1.37%,-6622500,-16.17%,000729
2016-12-31,DEUTSCHE BANK AKTIENGESELLSCHAFT,QFII,A股,40957173,1.63%,-215528,-0.52%,000729
2016-09-30,DEUTSCHE BANK AKTIENGESELLSCHAFT,QFII,A股,41172701,1.64%,-20581778,-33.33%,000729
2017-09-30,BBH A/C VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,8157311,0.26%,不变,--,000761
2017-09-30,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,证券公司,B股,5376122,0.17%,新进,--,000761
2017-09-30,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,4606141,0.15%,不变,--,000761
2017-06-30,BBH A/C VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,8157311,0.26%,新进,--,000761
2017-06-30,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,4606141,0.15%,不变,--,000761
2017-06-30,Haitong International Securities Company Limited-Account Client,其它,B股,3785109,0.12%,新进,--,000761
2017-03-31,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,4606141,0.15%,不变,--,000761
2017-03-31,CITIGROUP GLOBAL MARKETS LIMITED,QFII,B股,4234960,0.14%,-236,-0.01%,000761
2016-12-31,BBH A/C VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,8157311,0.26%,不变,--,000761
2016-12-31,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,4606141,0.15%,不变,--,000761
2016-12-31,CITIGROUP GLOBAL MARKETS LIMITED,QFII,B股,4235196,0.14%,-1951,-0.05%,000761
2016-12-31,Haitong International Securities Company Limited-Account Client,其它,B股,3286109,0.10%,不变,--,000761
2016-09-30,BBH A/C VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,8157311,0.26%,不变,--,000761
2016-09-30,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,4606141,0.15%,不变,--,000761
2016-09-30,CITIGROUP GLOBAL MARKETS LIMITED,QFII,B股,4237147,0.14%,新进,--,000761
2016-09-30,Haitong International Securities Company Limited-Account Client,其它,B股,3286109,0.10%,新进,--,000761
2016-09-30,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,证券公司,B股,3080304,0.10%,新进,--,000761
2017-09-30,UBS AG,QFII,A股,1416324,0.14%,新进,--,000780
2017-09-30,UBS AG,QFII,A股,2779538,0.45%,-120900,-4.17%,000789
2017-06-30,UBS AG,QFII,A股,2900438,0.47%,-5187757,-64.14%,000789
2017-03-31,UBS AG,QFII,A股,8088195,1.32%,新进,--,000789
2017-09-30,TEMASEK FULLERTON ALPHA PTE LTD,QFII,A股,4705823,1.91%,新进,--,000796
2017-09-30,GIC PRIVATE LIMITED,QFII,A股,2097474,0.85%,新进,--,000796
2017-12-31,UBS AG,QFII,A股,20533013,2.29%,-2525354,-10.95%,000822
2017-09-30,UBS AG,QFII,A股,23058367,2.58%,7042005,43.97%,000822
2017-06-30,UBS AG,QFII,A股,16016362,1.79%,4099483,34.40%,000822
2017-03-31,UBS AG,QFII,A股,11916879,1.33%,5982300,100.80%,000822
2016-12-31,UBS AG,QFII,A股,5934579,0.66%,1800500,43.55%,000822
2017-09-30,UBS AG,QFII,A股,2039478,0.34%,新进,--,000852
2017-09-30,UBS AG,QFII,A股,709303,0.31%,新进,--,000856
2017-09-30,UBS AG,QFII,A股,26075000,0.69%,-2113937,-7.50%,000858
2017-06-30,UBS AG,QFII,A股,28188937,0.74%,-1807060,-6.02%,000858
2017-06-30,CITIGROUP GLOBAL MARKETS LIMITED,QFII,A股,15687430,0.41%,-1534667,-8.91%,000858
2017-03-31,UBS AG,QFII,A股,29995997,0.79%,4506112,17.68%,000858
2017-03-31,CITIGROUP GLOBAL MARKETS LIMITED,QFII,A股,17222097,0.45%,新进,--,000858
2016-12-31,UBS AG,QFII,A股,25489885,0.67%,-2137415,-7.74%,000858
2016-12-31,DEUTSCHE BANK AKTIENGESELLSCHAFT ,QFII,A股,23013658,0.61%,3259361,16.50%,000858
2016-09-30,UBS AG,QFII,A股,27627300,0.73%,新进,--,000858
2016-09-30,MERRILL LYNCH INTERNATIONAL,QFII,A股,22113765,0.58%,1913647,9.47%,000858
2016-09-30,DEUTSCHE BANK AKTIENGESELLSCHAFT,QFII,A股,19754297,0.52%,新进,--,000858
2017-09-30,"GAOLING FUND,L.P.",其它,B股,21300919,3.11%,不变,--,000869
2017-09-30,BBH BOS S/A FIDELITY FD - CHINA FOCUS FD,其它,B股,15241826,2.22%,不变,--,000869
2017-09-30,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,证券公司,B股,6531520,0.95%,-51437,-0.78%,000869
2017-09-30,FIDELITY PURITAN TRUST: FIDELITY SERIES INTRINSIC OPPORTUNITIES FUND,其它,B股,6000851,0.88%,不变,--,000869
2017-09-30,BBH A/C VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,3788487,0.55%,不变,--,000869
2017-09-30,FIDELITY CHINA SPECIAL SITUATIONS PLC,其它,B股,3779202,0.55%,不变,--,000869
2017-09-30,NORGES BANK,QFII,B股,3558797,0.52%,新进,--,000869
2017-06-30,"GAOLING FUND,L.P.",其它,B股,21300919,3.11%,不变,--,000869
2017-06-30,BBH BOS S/A FIDELITY FD-CHINA FOCUS FD,其它,B股,15241826,2.22%,不变,--,000869
2017-06-30,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,证券公司,B股,6582957,0.96%,1374749,26.40%,000869
2017-06-30,FIDELITY PURITAN TRUST:FIDELITY SERIES INTRINSIC OPPORTUNITIES FUND,其它,B股,6000851,0.88%,1885370,45.81%,000869
2017-06-30,BBH A/C VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,3788487,0.55%,不变,--,000869
2017-06-30,FIDELITY CHINA SPECIAL SITUATIONS PLC,其它,B股,3779202,0.55%,新进,--,000869
2017-03-31,"GAOLING FUND,L.P.",其它,B股,21300919,3.11%,不变,--,000869
2017-03-31,BBH BOS S/AFIDELITY FD - CHINAFOCUS FD,其它,B股,15241826,2.22%,不变,--,000869
2017-03-31,NORGES BANK,QFII,B股,6147993,0.90%,-436755,-6.63%,000869
2017-03-31,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,证券公司,B股,5208208,0.76%,-113270,-2.13%,000869
2017-03-31,FIDELITY PURITAN TRUST: FIDELITY SERIES INTRINSIC OPPORTUNITIES FUND,其它,B股,4115481,0.60%,新进,--,000869
2017-03-31,BBHA/C VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,3788487,0.55%,不变,--,000869
2016-12-31,"GAOLING FUND,L.P.",其它,B股,21300919,3.11%,不变,--,000869
2016-12-31,BBH BOS S/A FIDELITY FD-CHINA FOCUS FD,其它,B股,15241826,2.22%,不变,--,000869
2016-12-31,NORGES BANK,QFII,B股,6584748,0.96%,不变,--,000869
2016-12-31,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,证券公司,B股,5321478,0.78%,100096,1.92%,000869
2016-12-31,BBH A/C VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,3788487,0.55%,新进,--,000869
2016-12-31,FIDELITY CHINA SPECIAL SITUATIONS PLC,其它,B股,3779202,0.55%,新进,--,000869
2016-09-30,"GAOLING FUND,L.P.",其它,B股,21300919,3.11%,不变,--,000869
2016-09-30,BBH BOS S/A FIDELITY FD - CHINA FOCUS FD,其它,B股,15241826,2.22%,不变,--,000869
2016-09-30,NORGES BANK,QFII,B股,6584748,0.96%,不变,--,000869
2016-09-30,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,证券公司,B股,5221382,0.76%,-300894,-5.45%,000869
2016-12-31,MORGAN STANLEY & CO. INTERNATIONAL PLC.,QFII,A股,357149,0.08%,新进,--,000885
2016-09-30,MERRILL LYNCH INTERNATIONAL,QFII,A股,594660,0.14%,新进,--,000885
2017-09-30,GIC PRIVATE LIMITED,QFII,A股,20417536,0.62%,不变,--,000895
2017-06-30,GIC PRIVATE LIMITED,QFII,A股,20417536,0.62%,不变,--,000895
2017-03-31,GIC PRIVATE LIMITED,QFII,A股,20417536,0.62%,-322896,-1.56%,000895
2016-12-31,GIC PRIVATE LIMITED,QFII,A股,20740432,0.63%,不变,--,000895
2016-09-30,GIC PRIVATE LIMITED,QFII,A股,20740432,1.14%,-214698,-1.02%,000895
2016-12-31,"JPMORGAN CHASE BANK,NATIONAL ASSOCIATION",QFII,A股,5939852,1.13%,不变,--,000910
2016-12-31,MORGAN STANLEY & CO. INTERNATIONAL PLC. ,QFII,A股,5014792,0.52%,新进,--,000930
2017-12-31,UBS AG,QFII,A股,24607519,0.82%,12737689,107.31%,000932
2017-09-30,UBS AG,QFII,A股,11869830,0.39%,新进,--,000932
2016-09-30,LAFARGE CHINA OFFSHORE HOLDING COMPANY (LCOHC) LTD.,其它,A股,296452019,47.09%,新进,--,000935
2017-09-30,TRIDUS INTERNATIONAL INC,其它,A股,44259299,4.16%,不变,--,000970
2017-09-30,TAIGENE METAL COMPANY L.L.C,其它,A股,40231812,3.78%,不变,--,000970
2017-06-30,TRIDUS INTERNATIONAL INC,其它,A股,44259299,4.16%,不变,--,000970
2017-06-30,TAIGENE METAL COMPANY L.L.C,其它,A股,40231812,3.78%,不变,--,000970
2017-03-31,TRIDUS INTERNATIONAL INC,其它,A股,44259299,4.16%,不变,--,000970
2017-03-31,TAIGENE METAL COMPANY L.L.C,其它,A股,40231812,3.78%,不变,--,000970
2016-12-31,TRIDUS INTERNATIONAL INC,其它,A股,44259299,4.16%,不变,--,000970
2016-12-31,TAIGENE METAL COMPANYL.L.C,其它,A股,40231812,3.78%,不变,--,000970
2016-09-30,TRIDUS INTERNATIONAL INC,其它,A股,44259299,4.16%,不变,--,000970
2016-09-30,TAIGENE METAL COMPANY L.L.C,其它,A股,40231812,3.78%,不变,--,000970
2017-09-30,BBH A/C VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,15272911,0.64%,1992119,15.00%,200012
2017-06-30,BBH A/C VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,13280792,0.64%,不变,--,200012
2017-03-31,BBH A/C VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,13280792,0.64%,不变,--,200012
2016-12-31,BBH A/C VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,13280792,0.64%,新进,--,200012
2017-09-30,HOLY TIME GROUP LIMITED,其它,B股,56049824,2.33%,不变,--,200016
2017-09-30,"GAOLING FUND,L.P.",其它,B股,52801250,2.19%,不变,--,200016
2017-09-30,CSI Capital Management Limited,其它,B股,20050928,0.83%,不变,--,200016
2017-06-30,HOLY TIME GROUP LIMITED,其它,B股,56049824,2.33%,不变,--,200016
2017-06-30,"GAOLING FUND,L.P.",其它,B股,52801250,2.19%,不变,--,200016
2017-06-30,CSI Capital Management Limited,其它,B股,20050928,0.83%,不变,--,200016
2017-03-31,HOLY TIME GROUP LIMITED,其它,B股,56049824,2.33%,不变,--,200016
2017-03-31,"GAOLING FUND,L.P.",其它,B股,52801250,2.19%,不变,--,200016
2017-03-31,CSI Capital Management Limited,其它,B股,20050928,0.83%,不变,--,200016
2016-12-31,HOLY TIME GROUP LIMITED,其它,B股,56049824,2.33%,77900,0.14%,200016
2016-12-31,"GAOLING FUND,L.P.",其它,B股,52801250,2.19%,不变,--,200016
2016-12-31,CSI Capital Management Limited,其它,B股,20050928,0.83%,不变,--,200016
2016-09-30,HOLY TIME GROUP LIMITED,其它,B股,55971924,2.32%,不变,--,200016
2016-09-30,"GAOLING FUND,L.P.",其它,B股,52801250,2.19%,不变,--,200016
2016-09-30,CSI Capital Management Limited,其它,B股,20050928,0.83%,不变,--,200016
2017-09-30,STYLE-SUCCESS LIMITED,其它,B股,92970910,9.14%,不变,--,200018
2017-06-30,STYLE-SUCCESS LIMITED,其它,B股,92970910,9.14%,不变,--,200018
2017-03-31,STYLE-SUCCESS LIMITED,其它,B股,92970910,9.14%,不变,--,200018
2016-12-31,STYLE-SUCCESS LIMITED,其它,B股,92970910,9.14%,不变,--,200018
2016-09-30,STYLE-SUCCESS LIMITED,其它,B股,92970910,14.48%,不变,--,200018
2016-09-30,KGI ASIA LIMITED,证券公司,B股,4691274,0.73%,-300000,-6.01%,200018
2017-09-30,GOOD HOPE CORNER INVESTMENTS LTD,投资公司,B股,12700000,4.49%,不变,--,200020
2017-06-30,GOOD HOPE CORNER INVESTMENTS LTD,投资公司,B股,12700000,4.49%,不变,--,200020
2017-03-31,GOOD HOPE CORNER INVESTMENTS LTD,投资公司,B股,12700000,4.49%,不变,--,200020
2016-12-31,GOOD HOPE CORNER INVESTMENTS LTD,投资公司,B股,12700000,4.49%,-1200000,-8.63%,200020
2016-09-30,GOOD HOPE CORNER INVESTMENTS LTD,投资公司,B股,13900000,4.91%,不变,--,200020
2017-12-31,CMBLSA RE FTIF TEMPLETON ASIAN GRW FD GTI 5496,其它,B股,47914954,7.43%,不变,--,200022
2017-12-31,NORGES BANK,QFII,B股,2802863,0.43%,不变,--,200022
2017-12-31,VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,2617518,0.41%,新进,--,200022
2017-12-31,CANADA POST CORPORATION REGISTERED PENSION PLAN,其它,B股,1579096,0.24%,-52300,-3.21%,200022
2017-09-30,CMBLSA RE FTIF TEMPLETON ASIAN GRW FD GTI 5496,其它,B股,47914954,7.44%,不变,--,200022
2017-09-30,NORGES BANK,QFII,B股,2802863,0.43%,不变,--,200022
2017-09-30,BBH A/C VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,2617518,0.41%,不变,--,200022
