000939,中银研究精选灵活配置混合
000940,富国中小盘精选混合
000942,广发信息技术联接A
000943,工银中高等级信用债债券A
000944,工银中高等级信用债债券B
000945,华夏医疗健康混合A
000946,华夏医疗健康混合C
000948,华夏沪港通恒生ETF联接A
000950,易方达沪深300非银ETF联接
000951,中银理财90天债券A
000952,中银理财90天债券B
000953,国泰睿吉灵活配置混合A
000954,国泰睿吉灵活配置混合C
000955,南方产业活力
000958,东吴鼎元A
000959,东吴鼎元C
000960,招商医药健康产业股票
000961,天弘沪深300指数
000962,天弘中证500指数
000963,兴业多策略混合
000965,汇丰晋信新动力混合
000966,中邮核心科技创新灵活配置混合
000967,华泰柏瑞创新动力混合
000968,广发养老指数A
000969,前海开源大安全混合
000970,东方红睿元混合
000971,诺安新经济股票
000972,新华万银策略灵活配置混合
000973,新华增盈回报债券
000974,安信消费医药股票
000975,MSCI中国A股ETF联接
000976,长城新兴产业混合
000977,长城环保主题混合
000978,景顺长城量化精选股票
000979,景顺长城沪港深精选股票
000980,汇添富添富通货币B
000981,北信瑞丰现金添利A
000982,北信瑞丰现金添利B
000984,民生加银新收益债券A
000985,嘉实逆向策略股票
000986,太平灵活配置
000987,民生加银新收益债券C
000988,嘉实全球互联网股票人民币
000989,嘉实全球互联网股票美元现汇
000990,嘉实全球互联网股票美元现钞
000991,工银战略转型股票
000992,广发对冲套利定期开放混合
000993,华宝稳健回报混合
000994,建信睿盈灵活配置混合A
000995,建信睿盈灵活配置混合C
000996,中银新动力股票
000997,南方双元A
000998,南方双元C
001000,中欧明睿新起点混合
001001,华夏债券A/B
001003,华夏债券C
001004,新华稳健回报混合发起式
001005,中海合鑫混合
001006,中信建投凤凰货币A
001007,国联安鑫安灵活配置混合
001008,工银国企改革股票
001009,上投摩根安全战略股票
001010,易方达增金宝货币
001011,华夏希望债券A
001013,华夏希望债券C
001014,中融融安混合
001015,华夏沪深300指数增强A
001016,华夏沪深300指数增强C
001017,泰达改革动力混合A
001018,易方达新经济混合
001019,兴业年年利定开债
001021,华夏亚债中国指数A
001023,华夏亚债中国指数C
001026,诺安理财宝货币C
001027,前海开源中证大农业指数增强
001028,华安物联网主题股票
001029,国投瑞银新动力混合
001030,天弘云端生活优选
001031,华夏安康优选债券A
001033,华夏安康优选债券C
001034,华富旺财保本混合
001035,中银恒利半年定开债
001036,嘉实企业变革股票
001037,国投瑞银锐意改革混合
001039,嘉实先进制造股票
001040,新华策略精选股票
001041,南方理财60天债券E
001042,华夏领先股票
001043,工银美丽城镇股票
001044,嘉实新消费股票
001045,华夏可转债增强债券A
001046,华夏可转债增强债券I
001047,光大国企改革股票
001048,富国新兴产业股票
001050,汇添富成长多因子量化策略股
001051,华夏上证50ETF联接A
001052,华夏中证500ETF联接
001053,南方创新经济
001054,工银新金融股票
001055,博时产业债纯债债券A
001056,北信瑞丰健康生活主题灵活配
001057,华夏理财30天债券A
001058,华夏理财30天债券B
001059,中金绝对收益
001060,前海开源高端装备制造混合
001061,华夏海外收益债券A
001063,华夏海外收益债券C
001064,广发环保指数A
001065,华夏海外收益债券现汇
001066,华夏海外收益债券现钞
001067,鹏华弘盛混合A
001068,华融新锐灵活配置混合
001069,华泰柏瑞消费成长混合
001070,建信信息产业股票
001071,华安媒体互联网混合
001072,华安智能装备主题股票
001073,华泰柏瑞量化绝对收益混合
001074,华泰柏瑞量化驱动混合
001075,宝盈转型动力混合
001076,易方达改革红利混合
001077,华夏现金宝货币A
001078,华夏现金宝货币B
001086,华富恒利债券A
001087,华富恒利债券C
001088,华宝国策导向混合
001092,广发生物科技指数(QDII
001093,广发生物科技指数美元
001094,国投瑞银添利宝货币A
001095,国投瑞银添利宝货币B
001096,国寿安保聚宝盆货币
001097,华泰柏瑞积极优选股票
001101,银华惠添益货币
001102,前海开源国家比较优势混合
001103,前海开源工业革命4.0混合
001104,华安新丝路主题股票
001105,信达澳银转型创新股票
001106,华商健康生活混合
001110,中欧瑾泉灵活配置混合A
001111,中欧瑾泉灵活配置混合C
001112,东方红中国优势混合
