shareholder,value,percent,share_type,share_code
shareholder,value,percent,share_type,share_code
中国工商银行股份有限公司-嘉实新机遇灵活配置混合型发起式证券投资基金,8897220,0.622,流通A股,000547
JPMBLSAREFTIFTEMPLETONCHINAFUNDGTI5497,5848450,0.678,流通B股,000550
"GAOLINGFUND,L.P.",5439086,0.630,流通B股,000550
INVESCOFUNDSSICAV,5035746,0.583,流通B股,000550
"TEMPLETONDRAGONFUND,INC.",4887508,0.566,流通B股,000550
领航投资澳洲有限公司-领航新兴市场股指基金(交易所),1136256,0.284,流通A股,000551
天弘基金-工商银行-华融国际信托-华融融汇31号权益投资集合资金信托计划,90000000,3.935,流通A股,000552
平安大华基金-平安银行-中融国际信托-财富骐骥定增5号集合资金信托计划,89999900,3.935,流通A股,000552
诺安基金-兴业证券-中国光大银行股份有限公司,74949026,3.277,流通A股,000552
全国社保基金一一八组合,5599856,0.233,流通A股,000553
中国银行股份有限公司-银华优质增长混合型证券投资基金,1996240,0.083,流通A股,000553
全国社保基金六零四组合,3435000,0.714,流通A股,000554
中国建设银行股份有限公司-富国国家安全主题混合型证券投资基金,2889243,0.300,流通A股,000555
中国工商银行股份有限公司-嘉实新机遇灵活配置混合型发起式证券投资基金,9485674,0.345,流通A股,000559
上海方圆达创投资合伙企业(有限合伙)-方圆成长2号私募证券投资基金,6612300,0.565,流通A股,000560
上海方圆达创投资合伙企业(有限合伙)-方圆财富4号私募证券投资基金,6139165,0.525,流通A股,000560
上海方圆达创投资合伙企业(有限合伙)-方圆成长1号私募证券投资基金,5996879,0.512,流通A股,000560
上海方圆达创投资合伙企业(有限合伙)-方圆财富5号私募证券投资基金,5446488,0.465,流通A股,000560
上海方圆达创投资合伙企业(有限合伙)-方圆财富6号私募证券投资基金,5405912,0.462,流通A股,000560
上海方圆达创投资合伙企业(有限合伙)-方圆-东方3号私募投资基金,5356783,0.458,流通A股,000560
上海方圆达创投资合伙企业(有限合伙)-方圆-东方9号私募投资基金,5115236,0.437,流通A股,000560
上海方圆达创投资合伙企业(有限合伙)-方圆-东方5号私募投资基金,4018709,0.343,流通A股,000560
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金,8734111,1.446,流通A股,000561
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金,6956904,1.152,流通A股,000561
招商证券股份有限公司-前海开源中航军工指数分级证券投资基金,2863648,0.474,流通A股,000561
中国农业银行股份有限公司-富国中证军工国有企业改革指数分级证券投资基金,1289397,0.213,流通A股,000561
中国农业银行股份有限公司-申万菱信中证军工指数分级证券投资基金,1039686,0.172,流通A股,000561
泰达宏利基金-民生银行-泰达宏利价值成长定向增发333号资产管理计划,25731112,0.833,流通A股,000563
方正富邦基金-光大银行-陕西省国际信托-陕国投·盛唐70号定向投资集合资金信托计划,34226410,0.570,流通A股,000564
金元顺安基金-农业银行-杭州通武投资管理合伙企业(有限合伙),13082500,0.979,流通A股,000566
泰达宏利基金-浦发银行-粤财信托-粤财信托·浦发绚丽1号结构化集合资金信托计划,12673734,0.949,流通A股,000566
泰达宏利基金-浦发银行-粤财信托-粤财信托浦发绚丽4号结构化集合资金信托计划,12673733,0.949,流通A股,000566
泰达宏利基金-浦发银行-粤财信托-粤财信托·浦发绚丽2号结构化集合资金信托计划,12673733,0.949,流通A股,000566
兴业银行股份有限公司-工银瑞信金融地产行业混合型证券投资基金,4141914,2.739,流通A股,000567
中国建设银行股份有限公司-工银瑞信总回报灵活配置混合型证券投资基金,3500000,2.315,流通A股,000567
中国建设银行股份有限公司-华夏盛世精选混合型证券投资基金,2749797,1.819,流通A股,000567
招商银行股份有限公司-工银瑞信新金融股票型证券投资基金,2600000,1.720,流通A股,000567
中国民生银行股份有限公司-工银瑞信添福债券型证券投资基金,2000000,1.323,流通A股,000567
中国建设银行股份有限公司-易方达新丝路灵活配置混合型证券投资基金,14408864,0.984,流通A股,000568
中国农业银行股份有限公司-易方达消费行业股票型证券投资基金,9110053,0.622,流通A股,000568
中国银行股份有限公司-易方达中小盘混合型证券投资基金,6900000,0.471,流通A股,000568
VANGUARDTOTALINTERNATIONALSTOCKINDEXFUND,1626592,0.290,流通B股,000570
富立财富投资管理有限公司-富立澜沧江十四号私募投资基金,61990000,7.615,流通A股,000571
中国工商银行股份有限公司-汇添富医药保健混合型证券投资基金,4575521,0.562,流通A股,000571
嘉实基金-农业银行-嘉实中证金融资产管理计划,16394800,0.997,流通A股,000572
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划,16314160,0.992,流通A股,000572
中国农业银行股份有限公司-易方达瑞惠灵活配置混合型发起式证券投资基金,12696328,0.772,流通A股,000572
前海开源基金-广发银行-前海开源国泓1号资产管理计划,10490959,2.369,流通A股,000576
RBCEMERGINGMARKETSEQUITYFUND,8675835,0.860,流通B股,000581
中国建设银行股份有限公司-富国天博创新主题混合型证券投资基金,6232191,0.618,流通A股,000581
全国社保基金一零七组合,4650500,0.461,流通A股,000581
平安大华基金-平安银行-中融国际信托-中融-财富1号结构化集合资金信托,22473002,1.812,流通A股,000582
长安基金-民生银行-长安荣华2号分级资产管理计划,15846501,1.278,流通A股,000582
泰达宏利基金-民生银行-泰达宏利策略分级31号资产管理计划,22314561,2.555,流通A股,000585
领航投资澳洲有限公司-领航新兴市场股指基金(交易所),3345876,0.431,流通A股,000589
深圳抱朴容易资产管理有限公司-抱朴容易7号私募证券投资基金,2909900,0.375,流通A股,000589
中国工商银行股份有限公司-金鹰稳健成长混合型证券投资基金,6150516,2.568,流通A股,000590
中国建设银行股份有限公司-汇添富环保行业股票型证券投资基金,5200061,2.171,流通A股,000590
中国工商银行股份有限公司-汇添富策略回报混合型证券投资基金,2700000,1.127,流通A股,000590
中国工商银行-汇添富美丽30混合型证券投资基金,2300000,0.960,流通A股,000590
长安基金-民生银行-长安悦享定增25号分级资产管理计划,80230769,2.668,流通A股,000591
中国银行股份有限公司-上投摩根核心成长股票型证券投资基金,49230716,1.637,流通A股,000591
中国建设银行股份有限公司-汇添富环保行业股票型证券投资基金,6000000,1.673,流通A股,000593
"GAOLINGFUND,L.P.",12446408,2.471,流通B股,000596
UBS(LUX)EQUITYFUND-CHINAOPPORTUNITY(USD),7096361,1.409,流通B股,000596
中国建设银行股份有限公司-银华富裕主题混合型证券投资基金,6324381,1.256,流通A股,000596
UBS(LUX)EQUITYFUND-GREATERCHINA(USD),4949038,0.983,流通B股,000596
GREENWOODSCHINAALPHAMASTERFUND,4939963,0.981,流通B股,000596
中国银行-华夏回报证券投资基金,3632625,0.721,流通A股,000596
全国社保基金一零二组合,14999903,3.160,流通A股,000597
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,7655100,0.256,流通A股,000598
广发基金-农业银行-广发中证金融资产管理计划,6012421,0.201,流通A股,000598
南方基金-农业银行-南方中证金融资产管理计划,5952700,0.199,流通A股,000598
北京和聚投资管理有限公司-和聚平台证券投资基金,1580800,0.234,流通A股,000599
华夏基金-农业银行-华夏中证金融资产管理计划,3306900,0.185,流通A股,000600
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,3063566,0.171,流通A股,000600
大成基金-农业银行-大成中证金融资产管理计划,2368800,0.132,流通A股,000600
全国社保基金一一四组合,3832612,0.530,流通A股,000603
天津渤海发展股权投资基金有限公司,7847673,3.115,流通A股,000605
平安大华基金-浦发银行-中融国际信托-宏金98号集合资金信托计划,13411921,1.751,流通A股,000606
中国工商银行-广发策略优选混合型证券投资基金,10389366,1.357,流通A股,000606
中国工商银行股份有限公司-广发改革先锋灵活配置混合型证券投资基金,5997289,0.783,流通A股,000606
中国农业银行股份有限公司-广发新动力混合型证券投资基金,3684812,0.481,流通A股,000606
中科汇通(深圳)股权投资基金有限公司,14929692,4.989,流通A股,000609
上海呈瑞投资管理有限公司-烜鼎智鑫四号私募基金,5535152,1.850,流通A股,000609
南方基金-建设银行-中国人寿-中国人寿委托南方基金混合型组合,2686423,1.135,流通A股,000610
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,4917640,0.344,流通A股,000616
中国工商银行-融通深证100指数证券投资基金,808780,0.009,流通A股,000617
海富通基金-平安银行-海富通-优选一号资产管理计划,20605885,1.086,流通A股,000620
深圳金清华股权投资基金有限公司,16000000,3.763,流通A股,000622
全国社保基金一零二组合,42607294,0.887,流通A股,000625
VALUEPARTNERSHIGH-DIVIDENDSTOCKSFUNDS,38911038,0.810,流通B股,000625
南方基金-农业银行-南方中证金融资产管理计划,26492000,0.308,流通A股,000629
中欧基金-农业银行-中欧中证金融资产管理计划,26492000,0.308,流通A股,000629
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划,26492000,0.308,流通A股,000629
博时基金-农业银行-博时中证金融资产管理计划,26492000,0.308,流通A股,000629
大成基金-农业银行-大成中证金融资产管理计划,26492000,0.308,流通A股,000629
全国社保基金一一六组合,40409742,0.384,流通A股,000630
全国社保基金四零三组合,29647837,0.282,流通A股,000630
全国社保基金四一四组合,18999943,0.180,流通A股,000630
中国民生银行股份有限公司-华商领先企业混合型证券投资基金,41214199,1.694,流通A股,000631
中国建设银行股份有限公司-华商双驱优选灵活配置混合型证券投资基金,16037529,0.659,流通A股,000631
全国社保基金四零四组合,8489332,0.349,流通A股,000631
中国工商银行股份有限公司-鹏华增瑞灵活配置混合型证券投资基金,5999908,0.247,流通A股,000631
中信建投基金-广发银行-中信建投-添财富1号资产管理计划,12097900,2.599,流通A股,000632
中信建投基金-广发银行-中信建投-优选2号资产管理计划,10066067,2.162,流通A股,000632
上海方圆达创投资合伙企业(有限合伙)-方圆-东方1号私募投资基金,7000000,1.504,流通A股,000632
上海方圆达创投资合伙企业(有限合伙)-方圆-东方2号私募投资基金,6970000,1.497,流通A股,000632
领航投资澳洲有限公司-领航新兴市场股指基金(交易所),1284209,0.247,流通A股,000637
中国民生银行股份有限公司-长信增利动态策略混合型证券投资基金,7140405,1.571,流通A股,000639
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金,5541849,1.219,流通A股,000639
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF),4619920,1.016,流通A股,000639
中国光大银行股份有限公司-中欧新动力股票型证券投资基金(LOF),4062413,0.894,流通A股,000639
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金,3500000,0.770,流通A股,000639
中欧基金-建设银行-平安人寿-中欧基金平安人寿委托投资2号资产管理计划,3419586,0.752,流通A股,000639
全国社保基金一零八组合,53782690,0.894,流通A股,000651
高瓴资本管理有限公司-HCM中国基金,50457100,0.839,流通A股,000651
大成基金-农业银行-大成中证金融资产管理计划,4932862,0.334,流通A股,000652
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,4443306,0.301,流通A股,000652
领航投资澳洲有限公司-领航新兴市场股指基金(交易所),2999443,0.203,流通A股,000652
全国社保基金一一八组合,2569232,1.510,流通A股,000661
全国社保基金一一五组合,2494688,1.466,流通A股,000661
交通银行-易方达50指数证券投资基金,2016894,1.186,流通A股,000661
中国建设银行股份有限公司-中欧永裕混合型证券投资基金,1322296,0.777,流通A股,000661
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金,1189810,0.699,流通A股,000661
前海开源基金-浦发银行-厦门国际信托-厦门信托-集合资金信托计划,13800000,1.641,流通A股,000662
全国社保基金四零一组合,11000052,1.308,流通A股,000662
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金,4525127,0.538,流通A股,000662
中国工商银行股份有限公司-中欧价值智选回报混合型证券投资基金,4164096,0.495,流通A股,000662
中国民生银行股份有限公司-华安睿享定期开放混合型发起式证券投资基金,1815370,0.216,流通A股,000662
全国社保基金一一八组合,12999491,2.043,流通A股,000665
中国农业银行-新华行业轮换灵活配置混合型证券投资基金,5582301,0.793,流通A股,000666
全国社保基金一零七组合,4099655,0.582,流通A股,000666
全国社保基金四零三组合,3231560,0.459,流通A股,000666
中国工商银行股份有限公司-华夏领先股票型证券投资基金,3186488,0.453,流通A股,000666
中国工商银行股份有限公司-新华趋势领航混合型证券投资基金,3150801,0.447,流通A股,000666
中国工商银行-广发聚丰混合型证券投资基金,3000000,0.426,流通A股,000666
诺安基金-建设银行-中国人寿-中国人寿委托诺安基金中证全指组合,8457433,1.740,流通A股,000669
重庆国投财富投资管理有限公司-利盈一号私募基金,40261901,4.930,流通A股,000670
基本养老保险基金九零三组合,991600,0.122,流通A股,000672
中国工商银行股份有限公司-金鹰稳健成长混合型证券投资基金,8300000,1.806,流通A股,000678
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,4275840,0.345,流通A股,000680
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF),5800220,0.828,流通A股,000681
中国建设银行股份有限公司-易方达并购重组指数分级证券投资基金,2125800,0.217,流通A股,000682
上海塔彧毅股权投资基金(上海)中心(有限合伙),17816322,0.457,流通A股,000683
中国银行-大成财富管理2020生命周期证券投资基金,9634817,0.653,流通A股,000685
广西铁路发展投资基金(有限合伙),8319467,0.564,流通A股,000685
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金,10611301,1.385,流通A股,000687
中国工商银行-华安安信消费服务股票型证券投资基金,3294401,0.290,流通A股,000688
中国银行股份有限公司-华泰柏瑞量化增强混合型证券投资基金,2881240,0.253,流通A股,000688
中国银行股份有限公司-华泰柏瑞量化先行混合型证券投资基金,2871878,0.253,流通A股,000688
深圳市综彩绿色投资管理合伙企业(有限合伙)-综彩绿色宝新能源专项定增私募证券投资基金,32878900,1.511,流通A股,000690
全国社保基金一零四组合,31000008,1.425,流通A股,000690
全国社保基金五零四组合,22463836,1.032,流通A股,000690
芜湖长元股权投资基金(有限合伙),7015489,2.170,流通A股,000691
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1391501,0.256,流通A股,000693
中国建设银行股份有限公司-华商智能生活灵活配置混合型证券投资基金,1000000,0.184,流通A股,000693
全国社保基金四一四组合,5514883,0.985,流通A股,000697
苏州工业园区元禾重元并购股权投资基金合伙企业(有限合伙),2730458,0.488,流通A股,000697
中国工商银行股份有限公司-创金合信沪港深研究精选灵活配置混合型证券投资基金,1888739,0.230,流通A股,000698
领航投资澳洲有限公司-领航新兴市场股指基金(交易所),1716100,0.209,流通A股,000698
交通银行股份有限公司-长信量化先锋混合型证券投资基金,5487097,0.765,流通A股,000700
交通银行-华安宝利配置证券投资基金,5122700,0.714,流通A股,000700
嘉实基金-建设银行-中国人寿-中国人寿委托嘉实基金股票型组合,3639375,0.507,流通A股,000700
芜湖长元股权投资基金(有限合伙),9605611,3.603,流通A股,000702
北京神州牧投资基金管理有限公司-红炎神州牧基金,1832900,0.687,流通A股,000702
全国社保基金六零四组合,5079000,1.520,流通A股,000705
深圳市南方鑫泰投资发展有限公司-南方鑫泰-私募学院菁英145号基金,4765169,1.426,流通A股,000705
中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金,3579939,1.071,流通A股,000705
工银瑞信基金-工商银行-特定客户资产管理,6642827,1.478,流通A股,000708
中国工商银行股份有限公司-南方大数据100指数证券投资基金,3303300,0.735,流通A股,000708
全国社保基金四一四组合,33999956,0.320,流通A股,000709
中国农业银行股份有限公司-景顺长城沪深300指数增强型证券投资基金,18509700,0.174,流通A股,000709
中国农业银行-新华行业轮换灵活配置混合型证券投资基金,13812950,0.130,流通A股,000709
中国工商银行股份有限公司-易方达新常态灵活配置混合型证券投资基金,19399097,2.979,流通A股,000711
中国建设银行股份有限公司-易方达新丝路灵活配置混合型证券投资基金,14369781,2.207,流通A股,000711
中国建设银行股份有限公司-易方达创新驱动灵活配置混合型证券投资基金,11527406,1.770,流通A股,000711
中国建设银行股份有限公司-汇添富环保行业股票型证券投资基金,6500028,0.998,流通A股,000711
中银基金公司-中行-中国银行股份有限公司,6285114,0.965,流通A股,000711
中国工商银行股份有限公司-汇添富价值精选混合型证券投资基金,5700041,0.875,流通A股,000711
珠海安赐共创股权投资基金管理企业(有限合伙)-安赐阳光私募证券投资基金,6848027,0.764,流通A股,000712
中国银行股份有限公司-招商中证全指证券公司指数分级证券投资基金,4898896,0.547,流通A股,000712
中国工商银行股份有限公司-申万菱信中证申万证券行业指数分级证券投资基金,2388974,0.267,流通A股,000712
