2000-05-19,2010-10-13,19.55,2010-09-27,网下询价配售,1.00,2.63亿,10.00,5989万,26.3亿,25.7亿,14.66,14.86,87.72%,15.58,25.19%,2.43%,601377
2001-03-15,2012-04-23,18.06,2012-04-09,网下询价配售,1.00,1.05亿,13.00,8617万,13.7亿,12.8亿,13.90,15.14,83.33%,15.76,42.34%,1.69%,601388
2007-09-12,2007-12-03,26.7,2007-11-21,网下询价配售,1.00,46.8亿,4.80,5.06亿,224亿,219亿,7.50,8.09,57.14%,8.10,1.56%,0.54%,601390
1985-11-22,2006-10-27,21.67,2006-10-19,战略配售,1.00,150亿,3.12,10.7亿,466亿,456亿,3.40,3.28,37.81%,3.44,5.61%,3.28%,601398
2002-08-19,2016-09-19,22.98,2016-09-05,"网上定价发行,网下询价配售,市值申购",1.00,1.75亿,4.92,5383万,8.61亿,8.07亿,5.90,7.08,0.04%,7.08,0.01%,0.10%,601500
1983-12-30,2012-02-16,18.08,2012-02-07,网下询价配售,1.00,5600万,13.20,4636万,7.39亿,6.93亿,15.10,15.97,91.35%,16.00,22.22%,1.94%,601515
2010-03-01,2010-03-19,0,--,公司分立,1.00,12.1亿,1.79,--,21.7亿,0,4.97,4.30,18.02%,4.97,0.00%,0.00%,601518
2000-12-14,2011-01-28,88.89,2011-01-20,网下询价配售,1.00,1.10亿,23.20,1.28亿,25.5亿,24.2亿,24.91,25.38,77.70%,25.58,2.55%,1.83%,601519
1993-04-10,2011-12-12,22.58,2011-12-02,网下询价配售,1.00,5.00亿,6.50,1.00亿,32.5亿,31.5亿,8.06,7.35,83.51%,8.18,6.33%,0.92%,601555
2006-02-09,2011-01-13,48.83,2011-01-05,网下询价配售,1.00,1.05亿,90.00,1.39亿,94.6亿,93.2亿,87.00,81.37,28.62%,88.80,10.34%,2.98%,601558
2004-03-11,2011-05-30,35.03,2011-05-19,网下询价配售,1.00,1.20亿,22.00,8695万,26.4亿,25.5亿,21.30,19.13,23.33%,21.55,33.43%,9.64%,601566
2007-02-01,2011-06-15,27.21,2011-06-02,网下询价配售,1.00,6700万,20.00,5718万,13.4亿,12.8亿,19.98,18.91,21.29%,19.98,14.12%,12.05%,601567
1993-10-18,2014-08-25,14.42,2014-08-14,"网下询价配售,市值申购,网上定价发行",1.00,1.00亿,4.43,6751万,4.43亿,3.75亿,5.32,6.38,0.26%,6.38,0.27%,0.49%,601579
1998-10-09,2006-10-16,38.84,2006-09-25,战略配售,1.00,15.0亿,2.40,8366万,36.0亿,35.2亿,3.27,3.63,75.24%,4.05,1.08%,0.91%,601588
1994-10-07,2016-08-17,22.25,2016-08-05,"市值申购,网上定价发行,网下询价配售",1.00,9350万,10.19,4538万,9.53亿,9.07亿,12.23,14.67,0.03%,14.67,0.01%,0.06%,601595
2002-12-13,2011-05-27,25,2011-05-18,网下询价配售,1.00,5300万,10.00,4801万,5.30亿,4.82亿,14.22,16.79,94.11%,18.68,3.77%,0.78%,601599
2001-09-10,2007-04-30,0,2007-04-24,吸收合并,1.00,12.4亿,6.60,--,81.6亿,0,20.07,18.51,27.50%,20.10,0.00%,0.00%,601600
1991-05-13,2007-12-25,35.84,2007-12-14,网下询价配售,1.00,10.0亿,30.00,9.68亿,300亿,290亿,51.00,48.17,48.63%,51.97,1.60%,0.93%,601601
1994-01-18,1994-03-24,13.14,1993-10-08,其他发行方式,1.00,1500万,4.50,135万,6750万,0,22.98,18.49,153.75%,25.00,--,0.16%,601607
2008-01-26,2012-07-06,16.19,2012-06-27,"战略配售,网上定价发行,网下询价配售",1.00,6.85亿,4.67,1.13亿,32.0亿,30.9亿,4.69,4.79,63.62%,4.89,28.46%,7.23%,601608
2010-12-21,2016-06-06,15.6,2016-05-25,"网上定价发行,网下询价配售,市值申购",1.00,5.25亿,3.47,5535万,18.2亿,17.7亿,4.16,5.00,0.08%,5.00,0.01%,0.28%,601611
2007-12-28,2011-02-01,51.46,2011-01-25,网下询价配售,1.00,1.05亿,19.00,1.42亿,20.0亿,18.5亿,19.00,17.90,12.11%,19.00,26.58%,3.43%,601616
2008-12-01,2009-09-21,22.36,2009-09-09,网下询价配售,1.00,35.0亿,5.42,6.11亿,190亿,184亿,7.33,6.94,66.26%,7.50,1.18%,1.09%,601618
2010-04-16,2017-07-20,17.87,2017-07-10,"网上定价发行,网下询价配售,市值申购",1.00,1.94亿,1.26,4528万,2.44亿,1.99亿,1.51,1.81,0.02%,1.81,0.01%,0.09%,601619
2003-06-30,2007-01-09,97.81,2006-12-26,战略配售,1.00,15.0亿,18.88,5.10亿,283亿,278亿,37.00,38.93,53.17%,40.20,2.21%,1.97%,601628
2001-06-12,2011-09-28,14.94,2011-09-19,网下询价配售,1.00,3.04亿,13.00,6079万,39.6亿,38.9亿,12.80,11.85,27.95%,12.80,25.72%,7.52%,601633
2005-07-08,2011-08-12,18.75,2011-08-04,网下询价配售,1.00,1.68亿,9.00,5095万,15.1亿,14.6亿,15.00,14.15,86.25%,15.58,4.23%,0.83%,601636
1998-03-17,2006-11-23,9.7,2006-11-08,网下询价配售,1.00,3.70亿,8.16,7028万,30.2亿,29.5亿,9.15,9.83,61.52%,10.08,2.07%,1.06%,601666
2007-12-10,2009-07-29,51.29,2009-07-22,网下询价配售,1.00,120亿,4.18,9.40亿,502亿,492亿,6.70,6.53,69.55%,7.96,2.61%,2.83%,601668
2009-11-30,2011-10-18,15,2011-09-27,网下询价配售,1.00,30.0亿,4.50,2.60亿,135亿,132亿,4.78,5.27,93.96%,6.23,57.30%,9.70%,601669
1997-04-18,2011-09-19,33.33,2011-09-07,网下询价配售,1.00,6000万,20.00,7051万,12.0亿,11.3亿,18.65,18.26,40.94%,19.48,13.19%,0.94%,601677
1998-05-21,2010-02-23,38,2010-02-08,网下询价配售,1.00,1.10亿,19.00,1.14亿,20.9亿,19.8亿,19.20,22.14,72.36%,25.00,12.24%,2.48%,601678
1991-04-09,2010-02-26,29.41,2010-02-09,网下询价配售,1.00,7.85亿,20.00,1.67亿,157亿,155亿,21.01,21.06,56.61%,21.94,32.82%,14.43%,601688
2004-04-22,2015-03-19,19.81,2015-03-11,"网下询价配售,网上定价发行,市值申购",1.00,1.29亿,11.37,7589万,14.7亿,13.9亿,16.37,16.37,0.09%,16.37,0.48%,1.14%,601689
2001-07-19,2006-09-22,10,2006-09-08,网下询价配售,1.00,1.80亿,11.00,5588万,19.8亿,19.2亿,14.30,14.22,63.25%,14.90,1.33%,0.52%,601699
1993-07-15,2011-01-18,59.22,2011-01-06,网下询价配售,1.00,5490万,35.00,7015万,19.2亿,18.5亿,29.97,29.96,23.93%,32.66,4.12%,1.64%,601700
2002-11-06,2010-08-03,22.56,2010-07-20,网下询价配售,1.00,1.40亿,20.00,9960万,28.0亿,27.0亿,28.80,31.44,89.46%,33.40,15.95%,2.13%,601717
2006-08-04,2010-08-16,30.53,2010-08-04,网下询价配售,1.00,11.6亿,3.50,1.36亿,40.5亿,39.1亿,5.80,6.17,89.77%,6.44,27.66%,1.96%,601718
2004-03-01,2008-12-05,19.92,2008-11-12,吸收合并,1.00,6.16亿,4.78,--,29.4亿,0,6.00,6.80,51.13%,7.66,0.00%,0.00%,601727
2007-12-28,2008-08-18,16.03,2008-08-05,网下询价配售,1.00,30.0亿,2.18,1.71亿,65.4亿,63.7亿,3.86,3.45,74.69%,4.00,0.37%,0.27%,601766
1997-12-01,2010-11-25,45.31,2010-11-15,网下询价配售,1.00,2.00亿,14.50,1.06亿,29.0亿,27.9亿,19.90,17.87,68.89%,19.90,1.74%,0.71%,601777
1996-04-23,2009-08-18,58.56,2009-08-04,网下询价配售,1.00,5.20亿,21.08,2.51亿,110亿,107亿,30.00,27.40,58.48%,30.88,0.81%,0.86%,601788
2004-12-20,2011-08-16,31.95,2011-08-05,网下询价配售,1.00,1.00亿,6.39,5165万,6.39亿,5.87亿,11.31,11.23,90.29%,11.60,2.61%,0.78%,601789
2001-04-30,2011-06-22,34.38,2011-06-10,网下询价配售,1.00,8000万,11.00,5227万,8.80亿,8.28亿,14.78,13.53,90.36%,15.50,3.31%,1.08%,601798
2000-05-18,2011-02-01,66.38,2011-01-25,网下询价配售,1.00,6000万,21.24,5678万,12.7亿,12.2亿,20.00,19.73,13.25%,20.50,5.73%,5.77%,601799
2006-10-08,2012-03-09,10.43,2012-02-15,"网上定价发行,定向配售,网下询价配售",1.00,13.5亿,5.40,1.36亿,72.9亿,48.6亿,6.99,6.66,67.41%,7.09,100.00%,1.28%,601800
1990-03-29,2010-01-18,42.56,2010-01-05,网下询价配售,1.00,1.10亿,11.80,5936万,13.0亿,12.4亿,20.00,17.63,75.40%,20.75,1.32%,0.69%,601801
2001-12-25,2007-09-28,33.03,2007-09-20,网下询价配售,1.00,5.00亿,13.48,1.41亿,67.4亿,66.0亿,35.00,39.90,58.90%,41.50,0.47%,0.27%,601808
2005-06-11,2016-08-08,14.67,2016-07-27,"网上定价发行,网下询价配售,市值申购",1.00,9871万,7.12,5764万,7.03亿,6.45亿,10.25,10.25,0.06%,10.25,0.03%,0.08%,601811
1992-06-18,2010-08-18,16.03,2010-08-10,战略配售,1.00,70.0亿,3.10,3.79亿,217亿,213亿,3.37,3.66,85.46%,3.72,10.03%,3.63%,601818
2007-06-18,2018-01-17,19.44,2018-01-03,"网上定价发行,网下询价配售,市值申购",1.00,3.15亿,10.23,1.72亿,32.2亿,30.5亿,12.28,14.73,0.05%,14.73,0.02%,0.12%,601828
1997-05-08,2018-01-31,9.99,2018-01-17,"网上定价发行,网下询价配售,市值申购",1.00,3.61亿,6.99,8468万,25.2亿,24.4亿,8.39,10.07,0.06%,10.07,0.03%,0.14%,601838
1999-11-05,2007-11-05,22.44,2007-10-26,网下询价配售,1.00,40.0亿,16.70,5.57亿,668亿,662亿,48.60,43.96,51.58%,48.62,2.09%,1.94%,601857
1999-04-15,2017-01-18,22.97,2017-01-06,"网上定价发行,网下询价配售,市值申购",1.00,1.31亿,6.84,5852万,8.93亿,8.34亿,9.85,9.85,0.05%,9.85,0.01%,0.07%,601858
2004-03-03,2007-12-12,23.94,2007-12-05,战略配售,1.00,23.4亿,6.62,2.47亿,155亿,152亿,10.62,11.57,58.50%,11.76,1.09%,0.49%,601866
2004-12-31,2006-12-01,9.52,2006-11-20,战略配售,1.00,12.0亿,3.71,9868万,44.5亿,43.5亿,5.51,6.37,70.58%,6.70,1.78%,0.69%,601872
1997-08-05,2010-01-21,61.49,2010-01-11,网下询价配售,1.00,1.05亿,23.98,6516万,25.2亿,24.5亿,26.51,28.83,75.30%,30.00,1.07%,1.25%,601877
2002-05-09,2017-06-26,22.98,2017-06-13,"网上定价发行,网下询价配售,市值申购",1.00,3.33亿,8.45,5987万,28.2亿,27.6亿,12.17,12.17,0.08%,12.17,0.03%,0.13%,601878
2005-11-16,2010-12-06,22.16,2010-11-23,"定向配售,网上定价发行,网下询价配售",1.00,15.0亿,3.80,1.23亿,57.0亿,27.7亿,4.59,5.24,89.75%,5.50,63.39%,1.47%,601880
2007-01-26,2017-01-23,7.02,2017-01-11,"网上定价发行,网下询价配售,市值申购",1.00,6.00亿,6.81,1.32亿,40.9亿,39.5亿,8.17,9.81,0.08%,9.81,0.05%,0.21%,601881
2002-04-10,2016-11-07,22.98,2016-10-25,"网下询价配售,网上定价发行,市值申购",1.00,5220万,1.50,1629万,7830万,6201万,2.16,2.16,0.03%,2.16,0.00%,0.05%,601882
1999-02-04,2011-08-18,37.04,2011-08-09,网下询价配售,1.00,1.10亿,20.00,1.13亿,22.0亿,20.9亿,27.88,26.35,85.27%,29.30,2.58%,1.66%,601886
2008-03-28,2009-10-15,49.08,2009-09-23,网下询价配售,1.00,2.20亿,11.78,9440万,25.9亿,25.0亿,16.11,17.08,87.27%,17.51,0.30%,0.47%,601888
2000-03-16,2010-12-28,43.27,2010-12-15,网下询价配售,1.00,9000万,22.50,7190万,20.3亿,19.5亿,26.00,23.98,69.53%,26.66,1.56%,0.92%,601890
2006-08-22,2008-02-01,43.71,2008-01-25,网下询价配售,1.00,15.3亿,16.83,3.51亿,257亿,253亿,24.00,22.20,50.57%,24.89,1.50%,0.73%,601898
2000-09-06,2008-04-25,40.69,2008-04-16,网下询价配售,0.10,14.0亿,7.13,1.75亿,99.8亿,98.1亿,9.98,13.92,92.53%,22.00,1.96%,0.37%,601899
2009-12-28,2016-02-15,22.97,2016-01-28,"网上定价发行,网下询价配售,市值申购",1.00,1.69亿,6.13,4763万,10.4亿,9.89亿,7.36,8.83,0.08%,8.83,0.01%,0.13%,601900
1994-10-26,2011-08-10,19.5,2011-08-01,网下询价配售,1.00,15.0亿,3.90,2.02亿,58.5亿,56.5亿,5.51,5.60,89.41%,6.04,18.35%,2.24%,601901
2002-08-08,2011-09-08,53.47,2011-08-29,网下询价配售,1.00,6000万,42.00,1.06亿,25.2亿,24.1亿,49.10,46.63,81.47%,49.99,2.42%,0.97%,601908
1997-12-01,2007-12-19,29.4,2007-12-05,战略配售,1.00,3.52亿,5.88,4863万,20.7亿,20.2亿,13.52,13.89,66.35%,14.49,0.63%,0.35%,601918
2007-01-05,2007-06-26,98.67,2007-06-18,战略配售,1.00,17.8亿,8.48,2.46亿,151亿,149亿,15.52,16.38,57.52%,17.15,0.75%,0.62%,601919
1985-02-05,2011-11-30,63.4,2011-11-22,网下询价配售,1.00,5.09亿,8.80,1.61亿,44.8亿,43.2亿,12.03,11.86,92.01%,12.97,9.97%,0.95%,601928
2001-05-09,2012-02-23,37.19,2012-02-10,网下询价配售,1.00,2.80亿,7.00,9448万,19.6亿,18.7亿,10.88,13.12,94.10%,14.16,70.00%,2.33%,601929
2001-04-13,2010-12-15,73.14,2010-12-07,网下询价配售,1.00,1.10亿,23.98,1.16亿,26.4亿,25.2亿,32.03,32.29,86.76%,34.18,0.49%,0.85%,601933
2004-09-17,2007-09-25,32.91,2007-09-17,网下询价配售,1.00,90.0亿,6.45,9.32亿,581亿,571亿,8.55,8.53,43.43%,9.05,2.84%,2.47%,601939
2011-12-19,2017-08-21,22.96,2017-08-09,"网上定价发行,市值申购,网下询价配售",1.00,3.65亿,3.34,7213万,12.2亿,11.5亿,4.01,4.81,0.02%,4.81,0.01%,0.14%,601949
1992-05-06,2017-05-15,22.12,2017-05-03,"网上定价发行,网下询价配售,市值申购",1.00,2.60亿,9.32,1.35亿,24.2亿,22.9亿,11.18,13.42,0.04%,13.42,0.02%,0.10%,601952
2007-05-16,2008-04-17,17.47,2008-04-09,网下询价配售,1.00,5.38亿,16.57,1.90亿,89.1亿,87.2亿,20.60,22.55,82.68%,22.68,1.40%,0.32%,601958
2001-01-11,2012-06-11,28.28,2012-05-30,网下询价配售,1.00,1.92亿,8.20,6389万,15.7亿,15.1亿,7.68,7.58,32.83%,7.77,3.07%,1.30%,601965
1994-06-06,2016-07-06,22.97,2016-06-22,"网上定价发行,网下询价配售,市值申购",1.00,2.00亿,12.98,1.05亿,26.0亿,24.9亿,15.58,18.69,0.05%,18.69,0.01%,0.14%,601966
2004-03-26,2015-06-11,22.93,2015-06-03,"网上定价发行,网下询价配售,市值申购",1.00,2.08亿,3.08,5273万,6.42亿,5.89亿,4.44,4.44,0.02%,4.44,0.11%,0.45%,601968
2007-08-22,2014-12-09,19.88,2014-11-25,"网上定价发行,网下询价配售,市值申购",1.00,1.87亿,10.34,1.71亿,19.3亿,17.6亿,12.41,14.89,0.20%,14.89,0.58%,1.80%,601969
2008-01-21,2015-06-10,22.29,2015-06-02,"市值申购,网下询价配售,网上定价发行",1.00,38.9亿,3.39,1.99亿,132亿,130亿,4.07,4.88,0.02%,4.88,0.35%,1.63%,601985
1983-10-31,2006-07-05,24.23,2006-06-23,战略配售,1.00,64.9亿,3.08,5.49亿,200亿,195亿,3.99,3.79,51.06%,4.05,4.72%,1.94%,601988
2008-03-18,2009-12-16,42.14,2009-12-07,网下询价配售,1.00,20.0亿,7.38,3.82亿,147亿,143亿,8.41,8.30,76.55%,8.70,2.51%,1.36%,601989
1994-12-13,2006-12-20,16.02,2006-12-07,战略配售,1.00,5.00亿,6.68,6118万,33.4亿,32.8亿,10.52,11.41,65.94%,11.98,1.62%,0.53%,601991
2005-12-22,2011-03-01,20.43,2011-02-01,吸收合并,1.00,4.10亿,9.00,5817万,36.9亿,0,15.00,15.05,32.50%,16.27,0.00%,0.00%,601992
2000-08-08,2011-09-29,29.17,2011-09-20,网下询价配售,1.00,5862万,14.00,5377万,8.21亿,7.67亿,12.80,13.23,30.57%,13.91,12.55%,0.88%,601996
1997-04-09,2016-08-16,6.08,2016-08-04,"网上定价发行,网下询价配售,市值申购",1.00,5.00亿,8.49,1.37亿,42.5亿,41.1亿,10.19,12.23,0.06%,12.23,0.01%,0.22%,601997
1987-04-20,2007-04-27,59.62,2007-04-19,战略配售,1.00,23.0亿,5.80,2.88亿,134亿,131亿,9.21,11.37,72.42%,12.19,1.59%,0.57%,601998
2006-08-29,2007-12-21,29.98,2007-12-14,网下询价配售,1.00,1.40亿,4.64,3169万,6.50亿,6.18亿,16.63,19.93,77.01%,22.99,0.73%,0.29%,601999
2005-02-06,2012-04-27,46.13,2012-04-18,网下询价配售,1.00,6911万,20.00,4165万,13.8亿,13.4亿,31.01,34.72,86.01%,35.60,1.78%,1.50%,603000
2001-11-12,2012-04-26,25.25,2012-04-18,网下询价配售,1.00,8100万,25.50,5880万,20.7亿,20.1亿,23.00,23.65,26.82%,24.50,26.51%,15.32%,603001
1995-09-28,2012-05-18,36,2012-05-04,网下询价配售,1.00,1.00亿,3.60,4013万,3.60亿,3.20亿,8.01,8.56,86.10%,8.77,1.69%,0.35%,603002
1997-12-17,2012-08-17,17.11,2012-08-08,网下询价配售,1.00,5050万,6.50,2430万,3.28亿,3.04亿,12.50,10.70,87.71%,13.00,17.99%,0.83%,603003
2005-06-10,2014-02-10,33.76,2014-01-23,"市值申购,网上定价发行,网下询价配售",1.00,5667万,19.16,4534万,10.9亿,6.67亿,22.99,27.59,6.61%,27.59,7.75%,1.32%,603005
2003-01-30,2014-06-30,13.43,2014-06-18,"网下询价配售,网上定价发行,市值申购",1.00,2000万,9.93,2682万,1.99亿,1.72亿,11.92,14.30,0.60%,14.30,0.08%,0.44%,603006
2003-04-15,2016-08-26,22.97,2016-08-12,"网上定价发行,网下询价配售,市值申购",1.00,3335万,11.66,3493万,3.89亿,3.54亿,13.99,16.79,0.04%,16.79,0.01%,0.04%,603007
1996-11-06,2012-07-17,29.87,2012-07-06,网下询价配售,1.00,5250万,12.50,5244万,6.56亿,6.04亿,11.50,11.66,34.73%,11.80,7.60%,2.47%,603008
2002-06-21,2014-07-18,19.47,2014-07-10,"网上定价发行,网下询价配售,市值申购",1.00,2667万,7.01,3698万,1.87亿,1.50亿,8.41,10.09,0.30%,10.09,0.21%,0.28%,603009
2000-07-17,2014-10-10,22.76,2014-09-24,"网下询价配售,网上定价发行,市值申购",1.00,2500万,11.70,4029万,2.93亿,2.52亿,14.04,16.85,0.22%,16.85,0.17%,0.49%,603010
1997-09-07,2014-11-07,22.42,2014-10-27,"网上定价发行,网下询价配售,市值申购",1.00,4500万,4.26,3000万,1.92亿,1.62亿,6.13,6.13,0.09%,6.13,0.12%,0.55%,603011
2003-09-27,2015-03-20,22.96,2015-03-12,"网下询价配售,网上定价发行,市值申购",1.00,7960万,13.56,7221万,10.8亿,10.1亿,19.53,19.53,0.12%,19.53,0.52%,1.22%,603012
2001-09-05,2015-03-03,22.97,2015-02-11,"网上定价发行,网下询价配售,市值申购",1.00,5010万,10.60,5186万,5.31亿,4.79亿,12.72,15.26,0.08%,15.26,0.26%,0.71%,603015
2008-11-03,2016-07-01,19.3,2016-06-21,"网上定价发行,网下询价配售,市值申购",1.00,3705万,8.49,2461万,3.15亿,2.90亿,12.23,12.23,0.04%,12.23,0.01%,0.05%,603016
1995-04-14,2014-12-31,22.88,2014-12-22,"网上定价发行,网下询价配售,市值申购",1.00,1500万,29.97,3268万,4.50亿,4.17亿,43.16,43.16,0.21%,43.16,0.56%,0.55%,603017
2005-08-12,2014-10-13,22.88,2014-09-24,"网下询价配售,网上定价发行,市值申购",1.00,2600万,32.26,6195万,8.39亿,7.77亿,38.71,46.45,0.19%,46.45,0.20%,0.75%,603018
2006-03-07,2014-11-06,22.98,2014-10-24,"网上定价发行,网下询价配售,市值申购",1.00,7500万,5.29,4825万,3.97亿,3.49亿,7.62,7.62,0.09%,7.62,0.08%,0.52%,603019
1995-06-28,2015-03-25,22.94,2015-03-12,"网下询价配售,网上定价发行,市值申购",1.00,4000万,20.47,6180万,8.19亿,7.57亿,29.48,29.48,0.06%,29.48,0.26%,1.16%,603020
2001-12-29,2015-04-23,22.97,2015-04-15,"市值申购,网上定价发行,网下询价配售",1.00,2640万,8.73,3706万,2.30亿,1.93亿,12.57,12.57,0.17%,12.57,0.21%,0.47%,603021
1999-07-27,2015-05-18,22.98,2015-05-06,"网下询价配售,网上定价发行,市值申购",1.00,2000万,14.31,3317万,2.86亿,2.53亿,20.61,20.61,0.03%,20.61,0.13%,0.36%,603022
2000-07-28,2015-05-27,14.46,2015-05-19,"市值申购,网下询价配售,网上定价发行",1.00,2000万,13.25,4833万,2.65亿,2.17亿,19.08,19.08,0.05%,19.08,0.10%,0.26%,603023
2000-09-25,2015-04-22,22.98,2015-04-14,"网上定价发行,网下询价配售,市值申购",1.00,5100万,11.17,5141万,5.70亿,5.18亿,16.08,16.08,0.13%,16.08,0.20%,0.62%,603025
2002-12-31,2015-05-29,32.55,2015-05-21,"网上定价发行,网下询价配售,市值申购",1.00,5068万,6.51,3833万,3.30亿,2.92亿,7.81,9.37,0.04%,9.37,0.07%,0.30%,603026
1996-01-31,2016-03-07,22.98,2016-02-24,"网下询价配售,网上定价发行,市值申购",1.00,4000万,9.19,2877万,3.68亿,3.39亿,11.03,13.23,0.10%,13.23,0.01%,0.05%,603027
2005-06-23,2016-03-31,22.94,2016-03-21,"网下询价配售,网上定价发行,市值申购",1.00,5520万,4.26,4346万,2.35亿,1.92亿,6.13,6.13,0.06%,6.13,0.01%,0.06%,603028
2002-07-08,2016-04-27,22.98,2016-04-15,"网下询价配售,网上定价发行,市值申购",1.00,2334万,8.93,3644万,2.08亿,1.72亿,12.86,12.86,0.09%,12.86,0.01%,0.04%,603029
1998-10-14,2015-03-20,22.97,2015-03-12,"网下询价配售,网上定价发行,市值申购",1.00,4000万,9.85,3376万,3.94亿,3.60亿,14.18,14.18,0.08%,14.18,0.33%,0.83%,603030
1999-05-07,2016-08-22,22.99,2016-08-10,"网上定价发行,市值申购",1.00,2000万,11.71,3049万,2.34亿,2.04亿,16.86,16.86,0.05%,16.86,--,0.02%,603031
2003-05-28,2017-01-05,20.93,2016-12-23,"网上定价发行,网下询价配售,市值申购",1.00,3334万,5.81,3301万,1.94亿,1.61亿,6.97,8.37,0.03%,8.37,0.01%,0.03%,603032
1997-08-29,2016-12-07,18.09,2016-11-24,"网下询价配售,网上定价发行,市值申购",1.00,2270万,17.55,3499万,3.98亿,3.63亿,21.06,25.27,0.04%,25.27,0.00%,0.03%,603033
1996-07-25,2017-01-05,15.09,2016-12-23,"网上定价发行,网下询价配售,市值申购",1.00,7000万,10.44,6349万,7.31亿,6.67亿,12.53,15.03,0.04%,15.03,0.01%,0.04%,603035
1989-10-12,2016-12-09,22.95,2016-11-28,"网下询价配售,网上定价发行,市值申购",1.00,5084万,6.84,4425万,3.48亿,3.03亿,9.85,9.85,0.04%,9.85,0.00%,0.04%,603036
2000-07-31,2017-01-20,22.98,2017-01-10,"网上定价发行,市值申购",1.00,2000万,16.01,3619万,3.20亿,2.84亿,23.05,23.05,0.09%,23.05,--,0.02%,603037
1995-05-25,2017-01-16,22.98,2017-01-04,"网上定价发行,市值申购",1.00,1670万,23.26,4124万,3.88亿,3.47亿,33.49,33.49,0.11%,33.49,--,0.01%,603038
2001-03-14,2017-01-13,22.99,2017-01-03,"网上定价发行,市值申购",1.00,1667万,14.90,3876万,2.48亿,2.10亿,21.46,21.46,0.06%,21.46,--,0.01%,603039
2002-07-31,2017-02-09,22.99,2017-01-23,"网上定价发行,市值申购",1.00,1500万,16.44,3610万,2.47亿,2.11亿,23.67,23.67,0.02%,23.67,--,0.01%,603040
2000-11-24,2017-03-30,20.01,2017-03-20,"网上定价发行,网下询价配售,市值申购",1.00,2500万,12.92,5353万,3.23亿,2.69亿,18.60,18.60,0.02%,18.60,0.01%,0.02%,603041
1998-12-16,2017-06-02,22.98,2017-05-19,"网上定价发行,网下询价配售,市值申购",1.00,3400万,11.26,4267万,3.83亿,3.40亿,16.21,16.21,0.06%,16.21,0.01%,0.03%,603042
1992-05-11,2017-06-27,20.28,2017-06-15,"网上定价发行,网下询价配售,市值申购",1.00,5000万,13.18,4427万,6.59亿,6.15亿,18.98,18.98,0.06%,18.98,0.01%,0.04%,603043
2000-02-12,2017-04-14,22.99,2017-03-31,"网上定价发行,网下询价配售,市值申购",1.00,3334万,10.29,2561万,3.43亿,3.17亿,12.35,14.82,0.02%,14.82,0.02%,0.03%,603050
2001-02-21,2017-09-21,22.97,2017-09-11,"网上定价发行,网下询价配售,市值申购",1.00,6760万,9.21,6760万,6.23亿,5.55亿,13.26,13.26,0.04%,13.26,0.01%,0.04%,603055
2009-08-06,2018-01-16,22.97,2018-01-04,"网下询价配售,网上定价发行,市值申购",1.00,1.00亿,4.84,6540万,4.84亿,4.19亿,6.97,6.97,0.04%,6.97,0.01%,0.06%,603056
1997-03-12,2016-12-23,22.96,2016-12-12,"网下询价配售,网上定价发行,市值申购",1.00,4216万,4.76,2968万,2.01亿,1.71亿,5.71,6.85,0.03%,6.85,0.01%,0.04%,603058
1984-10-18,2016-11-09,22.97,2016-10-28,"网上定价发行,网下询价配售,市值申购",1.00,5500万,10.04,4445万,5.52亿,5.08亿,12.05,14.46,0.03%,14.46,0.00%,0.04%,603060
2007-04-20,2017-07-28,22.98,2017-07-18,"网上定价发行,市值申购,网下询价配售",1.00,6000万,13.36,4297万,8.02亿,7.59亿,16.03,19.24,0.04%,19.24,0.02%,0.05%,603063
2002-06-17,2015-06-11,20.98,2015-06-03,"市值申购,网下询价配售,网上定价发行",1.00,2500万,12.43,4262万,3.11亿,2.68亿,14.92,17.90,0.02%,17.90,0.14%,0.26%,603066
2003-06-19,2016-09-13,22.98,2016-09-01,"网上定价发行,网下询价配售,市值申购",1.00,5500万,6.13,3527万,3.37亿,3.02亿,8.83,8.83,0.03%,8.83,0.01%,0.04%,603067
1985-11-28,2016-07-12,18.2,2016-06-29,"市值申购,网下询价配售,网上定价发行",1.00,7900万,3.82,2889万,3.02亿,2.73亿,4.58,5.50,0.04%,5.50,0.01%,0.08%,603069
1998-09-15,2017-11-13,22.99,2017-11-01,"网上定价发行,市值申购",1.00,1865万,19.71,3713万,3.68亿,3.30亿,23.65,28.38,0.04%,28.38,--,0.01%,603076
2002-08-01,2012-07-31,21.6,2012-07-19,网下询价配售,1.00,1.00亿,17.50,5712万,17.5亿,16.9亿,16.00,16.42,19.82%,16.77,36.14%,15.53%,603077
2001-08-17,2017-04-10,22.99,2017-03-27,"网上定价发行,市值申购",1.00,1500万,24.18,3234万,3.63亿,3.30亿,34.82,34.82,0.03%,34.82,--,0.01%,603078
1999-02-08,2017-08-23,22.99,2017-08-11,"网上定价发行,市值申购",1.00,2000万,15.09,4573万,3.02亿,2.56亿,18.11,21.73,0.04%,21.73,--,0.02%,603079
2003-04-23,2018-01-03,22.99,2017-12-21,"网上定价发行,网下询价配售,市值申购",1.00,3550万,13.60,5054万,4.83亿,4.32亿,16.32,19.58,0.03%,19.58,0.02%,0.03%,603080
2002-03-08,2017-04-20,22.98,2017-04-10,"网上定价发行,网下询价配售,市值申购",1.00,5180万,10.42,6524万,5.40亿,4.75亿,15.00,15.00,0.03%,15.00,0.01%,0.04%,603081
